Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
NC,IL,F03,T03,1.24,0.03,0.01
NM,CO,F03,T03,25.01,11.20,1.53
KS,FL,F06,T03,28.77,33.14,21.35
TN,CT,F07,T14,0.01,0.00,0.00
KY,KY,F07,T03,2712.71,6212.77,112.43
WA,NY,F07,T00,4.98,9.79,14.46
ID,NM,F07,T03,13.47,4.62,3.04
CA,CA,F05,T11,96.38,12.20,1.36
NE,NC,F09,T03,9.10,0.16,0.09
ME,KS,F06,T03,0.29,0.14,0.12
IA,NH,F07,T03,18.81,2.81,1.92
MN,ND,F02,T06,11.50,97.49,3.27
MI,TX,F05,T03,500.23,160.48,99.05
NJ,FL,F03,T03,61.71,74.92,43.80
CA,PA,F03,T03,410.08,401.75,550.58
IL,LA,F07,T03,142.17,146.02,59.07
KS,CO,F00,T00,1.64,2.43,0.44
MA,WV,F07,T14,0.24,0.04,0.01
SD,OR,F04,T06,17.86,84.48,78.57
MI,FL,F06,T14,0.89,0.30,0.18
TX,TX,F05,T14,2.42,0.35,0.04
KS,CA,F06,T06,12.13,9.88,9.78
VA,RI,F09,T03,0.80,0.04,0.01
GA,TN,F03,T03,69.59,157.85,17.15
WI,PA,F06,T03,17.81,17.17,6.95
OH,MA,F00,T00,1.67,1.79,0.65
GA,NJ,F07,T14,0.56,0.03,0.01
NY,PA,F00,T00,0.00,0.00,0.00
NE,CO,F06,T03,23.05,55.03,9.40
LA,GA,F03,T07,3059.25,11525.10,8090.62
NY,IL,F08,T14,0.21,0.06,0.02
VA,WA,F09,T03,1.43,0.42,0.61
IN,NE,F05,T03,80.70,93.39,27.79
IL,AL,F06,T06,13.51,90.12,24.02
TN,AR,F07,T03,580.96,1956.66,164.19
SC,DE,F05,T03,12.39,14.53,3.54
NV,MT,F09,T14,0.39,0.01,0.01
LA,OH,F03,T03,6.00,16.23,9.03
ND,IA,F07,T03,44.74,141.82,35.19
NE,IA,F08,T03,0.31,1.69,0.04
CA,LA,F08,T00,9.57,5.61,6.33
KS,MO,F08,T03,17.60,42.44,5.50
NC,NM,F03,T03,13.06,18.87,16.04
NY,NV,F05,T03,60.26,9.90,12.73
NY,MA,F06,T00,13.95,62.43,16.57
OH,NY,F06,T06,12.82,75.36,11.56
MO,AR,F03,T03,5.41,2.21,0.23
TN,KY,F00,T00,49.52,134.78,2.54
WA,VT,F07,T03,2.99,0.50,0.72
AZ,WY,F06,T03,0.99,0.75,0.23
OH,MO,F04,T03,46.17,65.03,18.20
OR,IA,F03,T03,24.16,21.01,19.93
HI,AZ,F05,T11,1.67,0.08,0.12
NY,CA,F06,T14,0.10,0.05,0.07
IA,VT,F06,T00,2.01,13.14,7.88
TX,TX,F07,T03,21363.01,46041.36,2366.14
SD,IN,F05,T03,187.68,105.65,40.13
TX,WY,F06,T03,1.31,0.84,0.52
KY,KY,F04,T03,433.63,2738.40,72.32
GA,NC,F05,T03,842.66,606.88,122.72
SD,NE,F06,T03,19.12,29.23,1.45
WV,NC,F09,T03,35.86,4.02,0.98
UT,SC,F07,T03,153.75,1.34,1.36
NE,IL,F07,T06,234.78,427.34,137.30
KS,DE,F07,T14,0.02,0.00,0.00
MN,CO,F06,T14,0.02,0.00,0.00
WI,ND,F03,T03,10.33,12.04,2.88
IN,MS,F06,T03,13.14,27.90,8.57
WA,MN,F03,T03,28.24,34.53,26.57
NY,MO,F03,T03,5.40,6.94,3.49
IA,NY,F04,T00,20.21,102.08,70.74
WI,MN,F09,T14,0.16,0.00,0.00
MA,IL,F05,T11,0.68,0.12,0.10
KS,ID,F07,T03,3.54,4.29,3.04
FL,UT,F07,T03,8.23,13.43,16.44
CA,WI,F08,T00,6.52,0.89,1.04
GA,WV,F03,T14,0.06,0.10,0.03
NH,IL,F07,T14,0.00,0.00,0.00
NC,NJ,F03,T03,89.83,16.91,3.94
HI,SD,F03,T11,0.14,0.01,0.02
FL,AL,F04,T03,2.89,7.04,2.11
ID,OR,F02,T06,25.73,160.95,56.23
FL,NH,F08,T03,0.04,0.03,0.02
PA,AL,F06,T03,35.05,18.99,8.84
KS,HI,F05,T14,1.31,0.13,0.26
MO,WV,F04,T03,5.37,1.07,0.53
OR,NH,F03,T03,0.57,1.52,2.47
IA,MT,F05,T03,12.83,8.87,5.75
VT,OR,F07,T03,21.43,17.89,27.12
IA,NC,F04,T14,0.00,0.00,0.00
TN,CT,F06,T03,7.15,3.88,2.21
MD,VT,F08,T03,0.04,0.03,0.01
VA,VA,F07,T06,26.34,112.87,3.96
NJ,MD,F03,T14,0.04,0.00,0.00
VA,IN,F02,T03,0.02,0.16,0.06
ND,ND,F06,T03,305.35,642.82,23.86
NY,MN,F08,T00,2.60,4.23,2.16
VT,VT,F08,T03,207.46,256.61,3.80
WV,AZ,F07,T03,0.42,0.78,0.81
ND,WI,F06,T06,15.11,53.49,15.13
VA,LA,F06,T03,3.43,3.52,1.63
AR,HI,F07,T14,0.02,0.00,0.00
IN,MA,F07,T03,32.85,21.49,9.91
MO,PA,F06,T03,152.17,351.83,187.71
SC,IN,F07,T03,138.42,88.98,30.61
ID,NY,F07,T06,34.78,64.40,70.62
IN,DE,F05,T03,2.68,1.10,0.40
OK,IL,F05,T14,0.00,0.00,0.00
KY,NJ,F06,T03,22.16,11.70,4.07
ID,OR,F08,T03,0.06,0.04,0.01
AZ,IL,F05,T03,89.27,37.57,33.83
ND,MN,F02,T03,60.89,305.34,3.56
KY,KY,F05,T03,412.79,330.77,18.31
IA,OR,F06,T00,8.69,56.67,60.89
TX,OH,F07,T14,1.46,0.25,0.17
WV,WA,F09,T14,0.14,0.01,0.01
CO,FL,F07,T03,54.31,20.12,19.89
AR,NY,F06,T03,7.42,7.51,5.05
WA,KS,F03,T03,4.11,5.83,5.51
TN,TX,F04,T03,121.05,469.33,203.89
KS,ID,F05,T03,43.62,19.96,12.30
WA,VA,F08,T03,1.15,5.49,7.75
WI,NE,F04,T03,120.80,305.70,64.65
OH,SD,F03,T14,6.74,0.17,0.11
MA,NJ,F05,T11,5.36,0.66,0.13
NH,IN,F08,T03,0.92,0.88,0.43
KS,PA,F07,T03,40.97,31.79,16.15
CA,PA,F08,T06,337.10,685.17,1089.48
FL,TN,F04,T03,20.13,17.76,7.53
WI,OK,F03,T03,4.03,17.34,7.39
UT,NV,F07,T14,1.39,0.03,0.01
FL,FL,F07,T00,18.90,33.51,3.96
IN,IN,F08,T03,1662.14,1886.60,36.81
IL,NH,F05,T03,40.57,6.72,3.54
TX,FL,F07,T03,133.75,187.28,111.47
IN,KS,F07,T14,0.23,0.09,0.04
VA,KY,F05,T03,54.76,20.21,5.00
CT,NM,F06,T03,0.47,0.13,0.14
CT,DC,F06,T14,0.01,0.00,0.00
IL,KY,F03,T03,8.36,26.05,4.86
PA,MD,F09,T03,203.76,18.03,0.95
KS,OR,F06,T06,7.25,34.60,34.77
KY,VA,F04,T03,6.44,26.45,5.92
MN,TN,F03,T03,5.21,8.65,4.89
MI,VT,F07,T14,0.01,0.00,0.00
VT,WV,F07,T14,0.20,0.02,0.01
CA,VA,F07,T06,331.46,925.27,1471.17
MO,KS,F04,T03,216.40,1046.47,98.09
SC,RI,F09,T14,0.69,0.01,0.00
IA,GA,F07,T00,69.90,187.86,99.55
CT,IL,F06,T14,0.01,0.00,0.00
CA,FL,F01,T11,5.51,1.23,1.47
PA,FL,F08,T03,65.52,105.27,59.17
NV,OH,F06,T03,29.00,30.57,34.38
MO,IA,F05,T03,223.60,170.86,19.46
OH,WY,F07,T14,0.28,0.03,0.02
GA,IL,F05,T03,631.75,481.61,171.61
MI,CA,F05,T03,192.87,66.62,74.98
MD,NC,F08,T03,6.22,4.08,0.63
OH,NH,F03,T03,31.65,70.71,25.37
MO,OK,F02,T06,19.67,172.43,36.30
MA,WI,F03,T03,16.54,11.51,6.40
AZ,IL,F03,T14,0.08,0.00,0.01
MN,TX,F07,T06,212.03,1014.70,684.12
MI,SC,F08,T03,0.88,1.27,0.60
MO,MS,F01,T03,0.19,0.00,0.00
ID,ID,F05,T03,131.28,64.82,2.34
CA,SC,F06,T03,8.80,5.83,6.96
UT,NC,F06,T14,0.59,0.35,0.38
CA,MA,F01,T11,10.04,2.24,2.86
SD,MA,F00,T00,0.00,0.00,0.00
WI,MO,F09,T03,1.32,0.02,0.00
WY,OK,F07,T03,2.29,4.69,2.07
UT,NY,F03,T14,0.31,0.02,0.02
NE,SC,F02,T03,0.27,0.05,0.03
MD,WV,F06,T03,2.26,9.89,0.36
NH,CT,F04,T03,5.95,21.20,1.65
ND,NJ,F06,T03,1.77,1.87,1.43
GA,NY,F05,T03,599.72,456.21,211.78
AR,MS,F07,T14,0.54,0.28,0.04
VA,CA,F04,T14,1.58,0.18,0.27
NY,NJ,F03,T14,2.92,0.05,0.01
AR,NJ,F08,T03,5.93,2.77,1.94
PA,IN,F09,T14,1.94,0.05,0.02
OR,MN,F07,T14,1.21,0.13,0.12
FL,KY,F08,T03,66.16,224.05,96.74
MO,SD,F05,T03,1.78,0.84,0.15
LA,TN,F05,T03,18.02,15.10,4.20
AZ,UT,F03,T14,0.00,0.00,0.00
FL,CA,F03,T03,246.56,150.55,207.72
GA,FL,F06,T14,0.00,0.00,0.00
SD,MA,F04,T06,18.49,65.61,59.93
VA,AL,F07,T03,43.07,84.67,26.21
CA,NC,F09,T14,0.97,0.03,0.03
MA,MD,F08,T03,0.29,0.45,0.09
NE,NM,F07,T06,10.31,60.07,23.88
ME,CA,F07,T03,5.94,4.22,6.58
IN,OH,F01,T03,7.62,11.64,0.85
PA,MN,F07,T03,235.71,339.67,180.57
UT,NC,F07,T14,2.57,0.13,0.13
NH,WY,F07,T14,0.05,0.00,0.00
CA,RI,F06,T14,0.87,0.54,0.83
MN,CO,F00,T00,0.27,0.05,0.02
VA,OH,F04,T03,14.07,27.85,7.25
CO,UT,F07,T14,4.97,0.29,0.09
IL,NH,F04,T03,0.10,0.02,0.01
TN,MD,F06,T03,19.49,10.19,4.07
KY,NM,F07,T03,3.85,5.65,3.81
MI,IN,F04,T14,6.54,0.41,0.03
UT,TX,F06,T00,2.62,11.71,11.59
NE,FL,F02,T03,1.36,0.70,0.56
PA,CA,F09,T14,17.79,0.34,0.47
CT,IL,F08,T03,0.88,0.64,0.27
MD,KY,F05,T03,2.44,2.56,0.77
AK,WA,F08,T00,13.92,26.65,11.59
CO,WY,F04,T14,0.14,0.05,0.01
PA,TN,F04,T03,2.22,4.37,1.18
NC,SC,F02,T03,8.87,2.89,0.06
FL,KS,F06,T03,2.30,1.17,0.78
IL,IL,F04,T03,1088.90,4182.16,138.11
IA,NH,F06,T03,13.92,14.04,8.96
OR,MI,F08,T14,0.62,0.11,0.14
HI,MD,F07,T11,0.28,0.03,0.06
CO,IL,F03,T14,0.00,0.00,0.00
HI,CA,F08,T11,0.06,0.01,0.01
OK,NM,F06,T03,0.56,0.73,0.21
ND,ID,F04,T03,2.83,29.04,10.34
NC,VA,F08,T03,240.11,497.25,44.31
WI,OR,F07,T14,0.42,0.08,0.08
MO,CO,F09,T03,2.61,0.15,0.06
NE,FL,F05,T03,238.55,77.69,61.23
CA,AL,F09,T14,1.59,0.03,0.03
IL,MA,F09,T14,0.30,0.01,0.00
MO,MO,F07,T14,3.32,0.25,0.03
PA,KS,F01,T03,5.70,4.11,2.59
IN,ND,F06,T03,0.42,0.39,0.21
NV,WA,F09,T03,35.21,0.64,0.23
CT,FL,F06,T14,0.04,0.01,0.01
MN,SD,F05,T14,1.10,0.04,0.01
MO,NC,F04,T03,8.53,41.10,19.33
IN,WA,F07,T14,0.66,0.05,0.06
ME,NH,F07,T03,135.70,362.19,18.95
MI,AR,F06,T03,14.61,10.26,3.98
MA,NV,F07,T03,20.12,13.47,18.31
NC,KY,F06,T03,34.72,46.68,8.04
IA,NJ,F05,T14,0.04,0.02,0.01
CT,CA,F07,T03,6.94,5.68,8.33
MA,GA,F08,T03,0.77,1.25,0.70
MN,IA,F06,T06,0.45,2.17,0.45
NM,PA,F06,T03,33.76,30.27,28.08
ID,HI,F07,T14,2.21,0.25,0.36
NC,MN,F09,T14,0.07,0.00,0.00
NE,KS,F08,T03,0.30,0.56,0.07
FL,NM,F01,T03,195.95,102.83,89.59
PA,DE,F09,T03,46.46,4.42,0.16
NY,DC,F08,T14,0.09,0.02,0.00
CT,TN,F00,T00,0.02,0.10,0.04
IN,IN,F07,T03,5408.56,11180.01,294.94
NE,MN,F00,T00,0.13,0.01,0.00
TX,GA,F03,T03,26.96,21.89,12.20
MI,AR,F07,T03,35.16,41.05,16.78
MS,LA,F06,T03,41.28,121.65,12.70
PA,NV,F08,T03,22.15,35.16,43.26
NC,MT,F05,T03,2.56,3.28,3.89
MT,WY,F07,T03,65.14,177.15,17.25
SD,SC,F07,T14,0.01,0.00,0.00
VA,MD,F07,T14,0.36,0.03,0.00
AZ,AZ,F06,T03,300.55,283.37,10.85
MI,HI,F07,T14,0.05,0.01,0.02
NE,GA,F07,T00,53.11,151.03,95.13
VA,UT,F05,T03,2.72,0.36,0.40
WI,NJ,F03,T03,3.52,62.27,30.30
IA,CA,F07,T00,348.83,1462.36,1433.40
MN,WI,F07,T14,10.43,1.20,0.06
CA,CO,F08,T00,4.66,3.10,2.37
OR,ID,F07,T14,0.00,0.00,0.00
KS,IL,F03,T03,0.31,0.04,0.01
MA,WI,F00,T00,0.00,0.00,0.00
NY,CA,F09,T03,10.07,0.53,0.70
NE,KS,F05,T03,1179.37,587.97,81.13
IA,IN,F03,T03,2.04,15.21,3.25
MD,SC,F04,T03,0.35,1.24,0.38
ND,ND,F02,T03,1042.77,7398.24,260.76
UT,VT,F06,T03,0.95,0.75,0.86
MT,MO,F04,T14,0.03,0.00,0.00
MN,NE,F05,T14,0.89,0.06,0.01
NV,CO,F09,T03,7.29,0.15,0.07
IL,NY,F08,T06,1.31,4.26,1.78
CA,CA,F09,T03,254.74,6.09,0.28
GA,NV,F06,T03,2.50,3.28,3.36
CA,WA,F06,T14,1.29,0.60,0.23
LA,IN,F03,T03,6.00,16.21,8.01
MN,TN,F07,T14,0.02,0.01,0.00
PA,VT,F04,T03,77.25,83.94,24.05
LA,WA,F00,T00,19.48,93.60,297.46
NE,LA,F07,T03,21.78,39.97,19.58
OK,TN,F05,T03,1.59,0.66,0.22
MT,AZ,F08,T03,2.97,5.68,3.84
OH,WV,F07,T03,422.00,557.76,34.11
NV,KY,F07,T03,1.41,0.86,0.83
AL,IN,F05,T03,42.51,33.65,10.49
PA,DE,F06,T03,55.12,61.84,2.59
MA,CT,F08,T03,5.52,3.98,0.23
WI,CO,F03,T03,2.07,5.66,2.69
GA,KY,F09,T14,0.71,0.02,0.00
GA,NV,F00,T00,0.28,0.04,0.04
WA,KY,F06,T03,0.48,1.08,1.28
CA,MD,F03,T03,135.12,165.13,230.83
PA,OR,F07,T11,0.04,0.00,0.00
NM,KS,F03,T14,0.61,0.01,0.00
AZ,CO,F06,T03,4.62,6.54,2.98
NC,MN,F06,T14,1.58,0.04,0.02
KS,MD,F07,T14,0.01,0.00,0.00
MT,OK,F07,T03,1.43,4.08,2.91
CA,GA,F07,T14,12.06,1.20,1.34
AK,AK,F07,T14,1.36,0.44,0.11
IN,KY,F04,T06,17.83,315.59,37.08
MA,ID,F07,T03,0.83,0.55,0.74
TX,IN,F05,T03,130.24,113.34,66.66
IN,NC,F07,T03,107.05,248.75,79.60
TX,WY,F03,T14,0.60,0.19,0.17
CO,NY,F07,T03,118.19,42.93,37.39
FL,DC,F07,T03,2.97,2.55,1.28
OH,MA,F07,T03,178.12,182.27,67.49
ND,AZ,F05,T03,2.38,0.99,0.87
MD,CO,F07,T14,0.04,0.01,0.01
CT,MT,F08,T03,0.04,0.06,0.06
NC,AZ,F06,T14,1.85,0.05,0.05
IN,IL,F06,T06,2.38,7.05,0.04
TX,PA,F09,T14,0.04,0.00,0.00
TX,MS,F07,T03,207.81,550.22,125.16
OK,TN,F00,T00,0.06,0.01,0.00
VA,MT,F09,T03,1.65,0.10,0.11
UT,OH,F05,T03,9.67,6.75,5.91
NE,KS,F06,T03,66.08,171.53,23.28
VA,PA,F07,T14,2.10,0.20,0.03
WI,FL,F06,T03,56.31,68.16,48.23
CA,NJ,F07,T11,8.67,2.21,3.65
CA,FL,F06,T03,186.41,222.38,330.05
CT,MD,F04,T03,5.13,3.76,0.64
MI,IA,F06,T03,60.22,53.88,10.85
NC,FL,F05,T03,435.57,525.39,152.58
KS,PA,F00,T00,7.74,11.17,8.24
UT,KS,F07,T03,2.51,0.82,0.42
CO,PA,F04,T03,26.35,21.42,17.88
IL,GA,F07,T00,140.77,373.39,138.90
WY,WY,F09,T03,4.54,0.18,0.00
TN,ID,F03,T03,0.68,0.63,0.63
UT,AZ,F05,T03,94.64,49.53,18.18
ID,ID,F06,T06,27.25,142.42,2.35
MD,NH,F08,T03,3.49,2.24,0.48
AL,GA,F05,T03,400.99,352.33,31.83
IN,OH,F02,T06,40.62,361.72,69.91
KS,SC,F06,T03,2.77,1.97,1.00
PA,MS,F03,T03,1.98,0.63,0.38
SD,SC,F05,T03,3.13,3.96,2.86
TX,OR,F00,T00,3.11,0.03,0.03
ME,SC,F03,T03,4.11,12.58,8.46
FL,MI,F04,T03,0.29,0.16,0.13
WA,AK,F07,T00,12.79,46.36,45.32
SD,NY,F06,T03,12.07,12.69,8.99
UT,MA,F04,T11,57.34,351.56,386.19
MO,MO,F03,T06,213.49,889.31,77.02
HI,HI,F04,T03,108.11,102.33,0.62
IN,OH,F08,T06,22.75,52.31,5.15
NJ,MA,F04,T14,0.01,0.00,0.00
HI,CO,F07,T14,0.04,0.00,0.00
HI,DE,F03,T11,0.11,0.01,0.04
CT,CT,F03,T14,1.30,0.04,0.00
ME,CT,F05,T14,0.45,0.07,0.01
VT,MA,F04,T03,4.49,20.71,2.42
NE,ID,F09,T14,0.24,0.01,0.00
AR,PA,F06,T03,47.23,30.01,17.22
OK,KY,F00,T00,0.02,0.05,0.01
PA,MA,F05,T03,188.50,125.23,19.52
WI,AL,F05,T03,19.96,8.80,4.01
TX,TN,F07,T14,2.70,0.14,0.06
SD,AL,F07,T14,0.01,0.00,0.00
NH,SC,F05,T03,7.90,0.73,0.37
NC,MI,F06,T03,33.96,34.14,13.85
NV,OR,F01,T03,6.36,6.87,1.02
MS,NC,F05,T03,27.29,18.45,8.02
NY,NH,F04,T03,6.58,27.15,1.51
MO,MT,F08,T03,2.60,1.23,0.76
VT,NV,F07,T03,97.19,82.36,110.49
OH,CT,F05,T03,97.22,51.64,17.93
VA,AZ,F05,T03,30.11,2.52,2.98
IN,LA,F07,T00,64.56,68.25,32.67
IA,IL,F08,T03,77.34,213.76,15.28
DE,NC,F05,T03,19.02,25.62,5.78
LA,MS,F06,T03,108.85,331.87,32.71
OH,LA,F03,T07,240.50,943.71,627.64
IL,AR,F07,T06,21.68,108.38,25.58
CA,UT,F07,T14,29.67,3.57,1.14
AR,NV,F08,T03,7.64,3.56,2.34
CO,MN,F03,T03,2.50,3.09,1.25
CA,NC,F03,T14,0.42,0.19,0.26
MI,MN,F05,T03,66.55,33.46,11.53
WI,TN,F04,T03,4.42,5.52,2.06
IN,WI,F00,T00,0.64,0.68,0.05
CA,KS,F03,T14,0.03,0.02,0.02
IL,WA,F05,T03,146.98,66.65,69.06
OH,KY,F09,T03,48.29,30.37,0.39
MO,PA,F06,T06,2.05,3.72,1.77
WI,PA,F08,T03,3.70,7.96,3.12
CO,TX,F02,T03,2.22,16.44,2.55
GA,CO,F05,T03,9.06,5.25,3.68
WY,CO,F07,T14,0.12,0.03,0.01
TX,TN,F08,T03,28.59,25.45,9.12
RI,IL,F05,T03,0.35,0.24,0.12
SC,SC,F01,T03,1.30,0.13,0.01
NJ,MS,F07,T03,11.39,20.53,11.35
MO,OK,F04,T14,0.17,0.13,0.03
TN,UT,F07,T03,48.30,58.29,49.80
MO,WA,F00,T00,4.56,2.95,3.03
OK,OK,F09,T03,505.15,20.22,1.39
NH,FL,F05,T03,10.86,1.30,0.89
TN,KS,F00,T00,55.55,105.25,55.40
MO,MS,F07,T03,22.28,168.39,19.35
MN,WI,F05,T14,1.91,0.08,0.01
IN,NY,F06,T14,0.06,0.01,0.00
CA,MN,F08,T14,8.45,2.09,2.17
IN,NJ,F00,T00,98.83,282.05,124.76
IN,IA,F02,T14,0.00,0.00,0.00
CA,MO,F06,T14,0.16,0.01,0.01
DE,TN,F07,T03,0.17,0.06,0.03
NH,AR,F07,T14,0.03,0.01,0.01
WA,IL,F05,T03,5.64,1.51,1.62
AZ,FL,F07,T14,25.04,1.23,1.40
NH,NH,F08,T03,607.40,865.47,13.77
NY,IN,F05,T03,81.08,13.48,4.56
NC,MS,F09,T03,7.71,2.15,0.78
FL,NY,F07,T03,181.44,165.45,105.82
CA,CT,F08,T06,8.14,10.48,16.73
NC,OK,F09,T14,0.55,0.01,0.01
OH,OH,F03,T03,2704.88,6940.29,165.81
CA,VA,F01,T11,1.19,0.30,0.36
AZ,TX,F07,T03,684.00,922.34,384.16
MN,MI,F05,T03,396.37,262.74,95.95
GA,NE,F01,T03,11.74,7.85,5.41
VA,OR,F05,T03,2.67,0.10,0.16
PA,PA,F04,T03,2616.44,7998.83,190.70
TX,NY,F09,T14,0.18,0.01,0.01
MN,IA,F04,T14,0.02,0.01,0.00
MT,ID,F02,T03,16.02,86.32,16.75
FL,FL,F08,T14,0.27,0.06,0.00
CA,CO,F09,T14,2.09,0.02,0.01
OR,NE,F04,T03,0.36,1.23,0.99
AK,WA,F07,T07,14.74,17.34,3.00
SC,MA,F06,T03,48.30,45.01,20.45
NC,IN,F06,T03,37.91,20.64,7.09
VA,UT,F07,T03,193.00,53.49,55.87
GA,NC,F01,T03,4.77,1.66,0.25
VT,PA,F08,T03,0.67,1.93,0.41
CO,MA,F03,T14,0.02,0.00,0.00
NM,AZ,F04,T03,17.71,76.78,4.41
VA,NC,F05,T14,0.14,0.01,0.00
CA,WA,F08,T00,3.13,2.80,1.54
OK,OR,F05,T03,18.95,13.77,11.11
LA,MN,F00,T00,0.29,1.37,1.02
MN,OH,F07,T00,0.89,2.87,1.22
IL,TX,F05,T03,962.53,485.83,286.12
NH,KS,F07,T11,0.03,0.00,0.00
WA,IA,F07,T03,1.49,3.30,3.06
MI,WV,F06,T03,7.99,0.63,0.13
IN,FL,F02,T06,81.54,668.88,372.52
AL,ID,F08,T03,0.12,0.04,0.05
MA,MD,F05,T14,0.06,0.01,0.00
OR,LA,F03,T03,36.86,43.02,56.52
GA,OR,F05,T03,3.74,2.27,3.01
NY,CA,F06,T00,61.04,23.96,34.19
MA,CO,F06,T03,0.48,0.25,0.25
AR,MA,F05,T03,122.47,71.32,50.71
OH,MD,F02,T03,3.79,25.73,6.70
ND,NE,F00,T00,0.00,0.00,0.00
NC,TX,F03,T03,339.88,351.96,224.43
MO,MO,F02,T07,206.36,1308.33,12.39
NH,CO,F05,T03,0.43,0.08,0.08
OK,MN,F07,T03,13.92,38.73,15.85
WA,SC,F07,T06,24.62,71.41,103.68
UT,KS,F03,T03,3.03,0.54,0.30
VT,NY,F02,T03,44.36,27.04,0.79
WA,OR,F07,T14,1.46,0.21,0.02
OH,SC,F08,T03,13.45,46.49,12.53
MO,IL,F08,T03,585.13,1045.76,71.36
CA,AL,F05,T03,25.73,53.17,64.04
MA,OR,F01,T03,0.27,0.04,0.06
NH,MA,F00,T00,0.08,0.02,0.00
CO,GA,F07,T03,63.92,92.10,66.91
KY,FL,F08,T03,473.78,236.43,103.30
SD,OR,F07,T03,6.40,7.47,6.09
AL,DE,F07,T03,0.07,0.05,0.02
ME,CT,F00,T00,1.05,1.89,0.28
CT,RI,F05,T03,49.87,29.92,1.16
LA,LA,F04,T03,459.52,2265.97,112.34
MT,NE,F04,T14,0.18,0.01,0.00
CA,MT,F04,T14,0.09,0.01,0.01
MN,MI,F06,T00,17.12,61.81,20.25
MO,MN,F08,T03,193.83,318.74,109.24
CO,NM,F07,T14,1.14,0.54,0.12
TX,OR,F03,T14,5.27,2.61,3.26
GA,SC,F06,T03,178.70,140.78,13.10
NM,NJ,F03,T03,2.91,1.74,1.93
MO,VT,F07,T03,0.33,0.09,0.06
IN,TN,F07,T06,103.56,457.61,74.13
WA,NY,F06,T06,3.17,17.74,26.14
MO,LA,F08,T03,2.55,0.94,0.43
NC,CA,F09,T03,673.35,21.68,27.53
NJ,CA,F06,T03,162.77,128.48,178.92
PA,FL,F07,T06,39.99,91.12,58.32
IN,PA,F06,T06,2.01,1.68,0.64
AL,LA,F07,T14,0.03,0.02,0.00
IN,NY,F07,T03,221.86,283.55,86.67
WA,MI,F06,T03,0.82,0.97,1.11
NJ,DE,F07,T03,188.97,282.60,13.66
AR,MO,F07,T14,0.10,0.00,0.00
MD,MS,F08,T03,0.01,0.02,0.01
IL,MD,F09,T03,262.73,7.11,2.55
MT,WY,F05,T03,0.27,0.07,0.02
RI,MD,F05,T03,1.99,1.61,0.29
OK,TX,F00,T00,90.73,772.27,238.63
NH,CO,F07,T11,0.01,0.00,0.00
OH,FL,F06,T03,124.92,119.30,60.60
VA,IL,F09,T14,0.13,0.02,0.01
CT,ID,F08,T03,0.52,0.32,0.41
NE,OH,F06,T03,71.68,65.33,25.70
IL,AL,F09,T03,5.36,0.40,0.13
MA,VA,F06,T03,9.17,5.30,1.53
MN,MO,F06,T06,28.56,119.73,48.48
KY,PA,F08,T03,60.42,25.49,8.21
TN,FL,F06,T00,4.40,10.38,5.17
IL,ND,F07,T03,16.20,18.14,7.17
TN,KS,F03,T14,0.82,0.06,0.02
OH,IL,F04,T06,19.07,110.98,24.19
MT,ID,F07,T14,22.95,2.22,0.18
MN,OH,F04,T03,4.67,2.30,0.79
UT,ND,F03,T03,0.02,0.00,0.00
TN,TX,F03,T14,2.26,0.24,0.07
GA,TN,F06,T00,1.67,2.53,0.41
KS,MN,F08,T03,0.36,0.46,0.12
MI,OR,F08,T14,0.00,0.00,0.00
WA,OR,F06,T03,485.24,796.08,37.50
NY,DE,F05,T03,6.60,1.21,0.08
CO,TX,F06,T03,15.74,50.71,19.75
MO,OK,F07,T14,4.63,0.19,0.05
CA,WY,F06,T03,2.69,1.12,0.65
PA,TX,F00,T00,7.48,10.32,8.67
CA,NY,F03,T11,259.46,2.61,3.55
ME,TN,F07,T03,32.07,32.38,19.46
MN,WI,F04,T14,1.90,0.37,0.04
IL,AK,F03,T03,3.08,0.52,0.65
TX,MD,F07,T14,3.34,0.93,0.78
NJ,NC,F07,T03,225.62,224.73,61.14
AL,IA,F05,T03,54.48,44.84,20.04
ND,AR,F03,T03,2.04,29.91,17.75
OH,PA,F00,T00,160.70,281.59,64.17
CA,GA,F07,T03,769.79,925.39,1096.48
OK,CT,F07,T03,74.56,137.68,104.71
MA,IL,F07,T14,0.19,0.02,0.01
NC,NC,F09,T03,11824.74,2818.39,16.33
TX,CA,F05,T03,2006.68,849.68,522.62
KS,CA,F04,T03,96.05,226.33,173.92
WA,OH,F03,T14,0.45,0.06,0.07
OK,WV,F04,T14,0.26,0.10,0.05
NC,VA,F06,T14,2.31,0.06,0.01
WI,CO,F09,T14,0.60,0.01,0.01
FL,KY,F04,T03,2.09,1.78,0.69
IA,GA,F07,T14,0.01,0.00,0.00
ND,NE,F05,T03,4.51,1.37,0.42
VT,WI,F07,T03,39.98,10.20,5.99
DE,RI,F05,T03,18.53,16.44,3.21
NM,TX,F03,T14,2.40,0.05,0.02
ID,PA,F07,T14,1.40,0.04,0.05
LA,MD,F05,T03,3.11,2.07,1.28
OK,AL,F05,T03,16.05,9.82,5.37
SD,AZ,F02,T06,64.79,441.60,486.86
NJ,DC,F06,T03,4.18,3.58,0.28
TX,MI,F08,T03,1.68,0.54,0.38
