Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
GA,CO,F03,T14,1.04,0.03,0.02
TX,IL,F09,T14,0.28,0.01,0.01
TN,NC,F05,T04,104.12,69.53,14.17
FL,NC,F05,T04,68.99,20.50,7.05
DE,VA,F05,T04,82.24,63.62,5.50
NY,VA,F08,T14,0.62,0.15,0.03
MA,MA,F05,T04,220.69,78.95,1.49
TX,KS,F07,T04,147.16,590.99,157.89
FL,PA,F06,T14,0.04,0.00,0.00
NJ,GA,F07,T00,113.41,99.27,53.50
CO,KS,F04,T05,4.66,112.72,3.95
MS,AZ,F03,T04,2.81,1.69,1.35
IL,TX,F05,T14,1.05,0.05,0.03
IL,AR,F09,T14,0.60,0.02,0.01
VA,MI,F09,T04,19.45,2.13,0.74
NJ,TX,F05,T04,47.64,14.37,11.50
CA,IL,F02,T04,18.65,17.06,17.31
OH,NE,F04,T04,2.90,0.89,0.32
MS,NJ,F03,T04,0.02,0.00,0.00
NY,KY,F07,T04,69.37,105.46,31.58
CO,MT,F05,T04,43.91,5.67,1.55
OR,MT,F03,T04,6.30,11.58,4.61
NC,IL,F03,T04,1.24,0.03,0.01
SC,LA,F07,T04,25.77,129.96,46.73
AL,KS,F05,T04,25.19,22.43,8.08
CA,AK,F00,T00,6.33,3.55,4.86
NY,VT,F03,T14,4.39,0.05,0.01
HI,AR,F03,T11,0.06,0.01,0.01
IA,CA,F06,T00,8.07,23.89,23.13
ID,NM,F07,T04,13.47,4.62,3.04
KS,OK,F07,T04,249.03,1196.16,133.30
ND,IL,F04,T04,61.93,143.88,43.27
KS,IA,F02,T04,0.82,6.96,1.84
NM,NV,F07,T04,3.09,1.84,0.70
MA,TN,F07,T14,0.06,0.03,0.01
WV,VA,F05,T04,30.05,32.58,1.99
NH,AR,F08,T04,0.40,0.73,0.55
WV,NH,F05,T04,7.45,8.28,2.48
NJ,NM,F07,T14,1.09,0.05,0.05
CO,SC,F05,T04,72.32,16.84,13.26
NY,NH,F05,T05,38.24,14.06,2.46
NJ,FL,F03,T04,61.71,74.92,43.80
IN,IA,F07,T05,0.40,0.36,0.06
ND,MO,F07,T04,84.11,203.10,73.01
NY,GA,F03,T04,101.20,97.04,45.64
MN,LA,F06,T14,0.00,0.00,0.00
IL,HI,F03,T14,0.63,0.08,0.18
MS,MS,F02,T05,91.62,267.36,7.32
PA,GA,F07,T14,3.09,0.23,0.09
HI,MD,F08,T14,0.36,0.09,0.22
SD,WA,F04,T04,6.51,14.87,10.83
OK,NE,F02,T04,2.72,19.67,5.50
IL,CO,F04,T14,3.59,0.17,0.08
LA,TN,F06,T00,117.01,414.39,161.82
OK,CA,F06,T04,34.36,69.92,52.06
MA,GA,F00,T00,0.00,0.00,0.00
WI,MD,F06,T04,73.40,87.49,41.40
CA,AZ,F09,T14,1.03,0.03,0.01
LA,AR,F04,T04,1.06,3.85,0.20
AL,CO,F07,T04,59.18,23.00,15.63
NH,NC,F04,T04,1.83,0.53,0.28
VA,MI,F04,T04,5.93,12.04,4.70
NC,NC,F00,T00,57.09,156.19,5.49
IL,TX,F05,T04,962.53,485.83,286.12
IL,SD,F03,T14,1.12,0.19,0.05
SC,WY,F06,T04,7.95,14.32,11.47
OH,NJ,F03,T04,86.71,172.94,41.85
OH,MD,F05,T05,5.12,2.39,0.56
NC,KY,F07,T14,1.64,0.19,0.03
VA,TN,F09,T14,1.20,0.08,0.02
DE,NC,F08,T04,2.24,2.41,0.66
WI,NJ,F07,T04,577.64,302.43,148.59
SD,WA,F04,T06,69.23,409.06,345.86
VT,MD,F07,T04,15.60,4.14,1.12
IN,WI,F03,T14,0.58,0.16,0.04
IN,IN,F05,T04,354.35,495.87,20.37
WA,WA,F07,T04,2621.46,6919.00,347.60
PA,NY,F07,T04,950.63,2179.63,228.94
KY,WV,F09,T14,0.21,0.04,0.01
TX,TX,F07,T14,134.24,18.76,1.92
MO,AR,F06,T04,9.95,23.47,4.33
NY,KS,F00,T00,26.54,264.59,152.33
MI,FL,F08,T14,0.01,0.00,0.00
IL,WI,F06,T14,0.88,0.15,0.01
MN,AZ,F05,T04,9.79,3.54,3.18
IN,IN,F08,T14,0.61,0.12,0.01
AZ,SC,F07,T14,0.48,0.01,0.02
MN,TN,F07,T04,188.56,170.38,81.91
TX,WY,F06,T04,1.31,0.84,0.52
SD,NE,F06,T04,11.50,16.71,0.90
OH,IL,F04,T11,21.09,59.90,37.90
CA,MN,F08,T00,23.05,9.45,12.35
MI,MO,F08,T04,1.73,2.20,0.48
MN,MN,F05,T04,1762.34,1236.01,58.18
OK,WI,F04,T04,0.83,2.46,1.16
OR,WA,F03,T00,525.73,2257.23,203.15
NJ,AR,F08,T04,9.52,3.22,1.99
AR,SC,F05,T04,2.48,1.30,0.54
NH,ME,F07,T04,14.41,42.40,4.15
IN,IN,F07,T05,3300.04,5954.28,90.57
OK,MN,F07,T00,23.15,47.50,22.18
NC,PA,F07,T14,0.88,0.29,0.07
MI,NC,F06,T04,8.93,7.19,2.48
KS,CT,F05,T14,5.83,0.55,0.36
NE,VA,F04,T04,1.62,1.35,0.83
NE,UT,F07,T00,60.52,398.93,189.89
TX,WA,F06,T04,9.85,10.71,12.60
CA,CA,F03,T14,1237.07,54.87,6.52
MN,GA,F06,T06,51.54,174.54,114.24
CA,NV,F07,T14,1.79,0.44,0.06
NM,NE,F07,T04,4.67,2.97,1.43
MD,MA,F08,T05,0.00,0.03,0.01
WV,AR,F07,T04,1.79,3.35,1.59
NE,AZ,F09,T14,0.33,0.01,0.01
OH,OK,F03,T14,0.08,0.00,0.00
PA,PA,F00,T00,10.57,1.31,0.13
GA,OR,F05,T04,3.74,2.27,3.01
TX,NJ,F03,T14,5.86,2.78,2.76
AL,OH,F09,T14,0.38,0.01,0.00
WY,AK,F09,T14,0.16,0.01,0.01
TX,MS,F04,T05,2.92,1.86,0.46
AZ,TX,F00,T00,23.56,56.20,35.81
TN,WV,F07,T05,9.63,35.37,6.82
WI,WA,F07,T14,3.57,1.48,1.35
CT,FL,F09,T04,9.21,1.78,0.96
VA,TN,F04,T05,0.71,0.73,0.14
IA,KY,F06,T04,26.74,46.58,12.22
MD,VT,F08,T04,0.04,0.03,0.01
KY,TN,F08,T04,46.91,22.00,2.73
VT,CT,F07,T14,0.88,0.13,0.01
ME,FL,F08,T04,0.94,1.65,1.21
TX,NY,F06,T04,19.75,22.23,18.82
TX,CA,F03,T00,536.76,583.78,427.72
MO,WI,F08,T14,0.02,0.01,0.00
GA,IN,F07,T04,185.02,326.03,103.36
MS,MD,F03,T04,5.31,2.71,1.19
UT,NY,F03,T04,9.17,1.47,1.44
IA,IA,F03,T05,2246.01,8389.69,229.45
MD,TN,F00,T00,98.63,22.45,7.81
WI,IL,F02,T04,91.80,466.26,16.35
CA,OH,F06,T04,50.69,17.34,20.85
AR,VA,F05,T04,94.19,52.45,24.47
NE,CA,F06,T06,29.98,195.53,168.35
IA,FL,F03,T04,2.41,3.45,2.17
SC,IN,F07,T04,138.42,88.98,30.61
OK,TX,F05,T05,14.52,12.66,1.22
ID,WA,F05,T04,20.59,9.14,2.19
KY,NV,F03,T04,18.49,4.51,4.25
MT,NH,F07,T14,0.00,0.00,0.00
NM,OH,F03,T04,0.64,3.00,2.44
MA,PA,F05,T14,0.18,0.02,0.01
ID,OR,F08,T04,0.06,0.04,0.01
IA,NE,F04,T04,355.37,1476.41,114.43
CA,PA,F03,T00,20.01,27.47,41.30
MN,MO,F07,T06,21.19,89.20,18.51
NY,MO,F08,T04,2.11,3.00,1.58
NY,AZ,F07,T14,0.29,0.06,0.08
DE,OH,F08,T04,3.92,5.00,1.51
KY,LA,F03,T04,1.08,3.84,1.36
NC,TN,F07,T04,166.00,140.79,34.99
NJ,CA,F07,T04,747.70,481.16,685.78
GA,TX,F07,T04,240.27,261.71,116.84
PA,WV,F06,T05,3.99,4.38,0.44
MN,NC,F04,T00,3.54,38.66,28.59
SC,FL,F06,T04,130.69,194.13,46.19
CT,NV,F06,T14,0.00,0.00,0.00
MO,OK,F07,T00,66.68,153.56,25.50
NH,FL,F04,T14,1.17,0.15,0.10
PA,NJ,F06,T05,347.95,269.35,12.15
KS,KY,F00,T00,0.00,0.00,0.00
WI,PA,F07,T00,30.88,40.33,18.50
CA,ME,F08,T14,0.25,0.06,0.10
UT,SC,F07,T14,0.34,0.02,0.02
FL,MI,F07,T00,92.69,28.85,15.88
PA,NJ,F05,T14,0.00,0.00,0.00
NC,IA,F07,T14,0.22,0.05,0.03
MD,PA,F04,T04,133.74,173.89,12.89
WI,AZ,F04,T14,4.45,1.47,1.39
ID,CO,F03,T14,0.01,0.01,0.00
NE,OR,F07,T00,0.20,0.78,0.64
WI,CA,F08,T00,1.46,3.00,3.67
IA,ID,F07,T06,125.62,405.51,244.15
MN,TN,F03,T04,5.21,8.65,4.89
NJ,NJ,F06,T04,1319.80,1273.00,14.61
KS,WA,F07,T14,0.07,0.02,0.02
NV,AL,F07,T04,4.16,13.17,12.87
KS,CT,F06,T04,7.46,6.83,4.51
VT,NY,F03,T05,28.57,11.39,0.26
CA,WI,F09,T04,0.03,0.00,0.00
OH,AZ,F03,T11,1.11,0.17,0.15
SC,GA,F04,T05,182.26,370.81,41.72
NY,AL,F07,T04,74.79,118.66,58.88
MN,NY,F02,T04,1.64,1.69,0.81
IN,MD,F07,T14,1.07,0.04,0.01
IL,AZ,F09,T14,0.58,0.02,0.02
CO,OH,F07,T04,43.62,32.41,20.90
CA,CA,F09,T14,5.58,0.10,0.01
KY,NC,F07,T05,10.74,15.40,2.42
GA,AZ,F06,T04,12.48,14.26,13.70
MS,OH,F03,T04,2.40,1.23,0.54
GA,IL,F05,T04,631.75,481.61,171.61
CT,NM,F03,T14,0.06,0.00,0.00
TN,MI,F06,T00,1.56,2.62,0.96
NE,AZ,F02,T06,3.35,36.83,31.03
WA,WA,F06,T14,0.46,0.37,0.01
IL,LA,F02,T06,17.72,148.12,48.88
IL,MT,F09,T04,4.53,0.40,0.34
IL,MN,F05,T14,0.25,0.01,0.00
IA,AR,F04,T00,2.20,17.63,6.59
HI,CO,F07,T14,0.04,0.00,0.00
TX,TX,F02,T06,2103.70,14716.63,1048.50
TX,CO,F06,T14,0.06,0.02,0.01
WA,UT,F07,T14,0.11,0.02,0.01
ND,TX,F07,T06,183.11,490.70,381.74
OR,GA,F07,T14,0.03,0.00,0.00
CA,WV,F03,T14,0.29,0.14,0.18
MN,MO,F07,T04,179.63,203.50,62.18
IL,ND,F03,T14,0.09,0.00,0.00
GA,TN,F06,T14,0.02,0.01,0.00
NE,AZ,F04,T04,131.68,157.20,108.48
KS,AR,F02,T06,78.82,534.23,121.62
MT,SC,F07,T14,0.00,0.00,0.00
MO,TN,F07,T04,55.74,59.88,13.03
ID,IA,F02,T06,43.90,337.75,218.54
IL,NV,F06,T14,0.03,0.01,0.01
NH,MA,F06,T05,3.58,1.76,0.03
WI,CO,F08,T04,24.31,46.41,24.05
AR,OR,F05,T04,85.90,49.65,51.24
MO,GA,F04,T04,104.78,49.88,17.43
OK,TX,F02,T04,322.95,2255.52,165.86
WI,UT,F04,T14,1.32,0.12,0.08
DC,MD,F08,T05,0.15,0.30,0.00
WA,NJ,F08,T04,3.72,19.60,28.14
NV,NV,F04,T04,104.49,89.96,13.62
CA,SC,F03,T14,0.45,0.04,0.05
IL,PA,F06,T06,73.03,229.97,84.18
NC,FL,F06,T14,5.01,0.14,0.04
ME,CA,F07,T04,5.94,4.22,6.58
WA,TX,F05,T04,122.03,43.47,49.12
ME,OH,F07,T14,0.17,0.03,0.01
MT,IA,F06,T04,14.79,31.49,17.73
MA,NH,F04,T14,6.66,0.98,0.05
OH,MO,F08,T04,21.99,48.49,9.55
KY,MD,F05,T14,0.02,0.00,0.00
NY,NY,F09,T04,68.44,2.34,0.13
IN,OH,F06,T04,798.40,815.87,77.83
MD,NY,F08,T04,30.42,50.43,7.26
VT,IN,F07,T14,0.17,0.05,0.03
OH,IL,F06,T06,29.29,172.30,21.47
KY,TN,F01,T04,10.49,10.15,0.32
CT,MD,F06,T05,8.65,12.91,1.51
NC,NC,F02,T05,215.60,1663.64,35.40
NJ,ME,F08,T05,3.27,1.18,0.20
NE,FL,F02,T04,1.36,0.70,0.56
UT,MO,F03,T04,5.56,1.56,0.99
ND,CO,F05,T04,0.60,0.19,0.08
OH,DE,F03,T14,0.75,0.06,0.01
AK,MO,F05,T11,0.68,0.17,0.25
IN,MN,F02,T04,19.37,164.85,56.79
MN,OK,F02,T06,10.79,95.29,57.79
IL,WI,F05,T05,163.56,135.48,17.02
IA,NH,F06,T04,13.92,14.04,8.96
WA,NV,F04,T04,0.28,0.19,0.09
FL,MN,F06,T14,0.03,0.00,0.00
ID,MI,F05,T04,11.55,9.41,8.42
CO,MS,F00,T00,0.11,0.01,0.01
KY,AL,F05,T14,0.02,0.00,0.00
WI,TN,F07,T14,1.83,1.08,0.38
NJ,NJ,F07,T04,3218.23,4738.85,51.39
NE,OR,F04,T00,16.37,13.23,11.94
OK,IA,F01,T03,3.20,5.66,1.96
CA,WA,F02,T14,0.12,0.27,0.12
CA,WI,F07,T14,13.42,1.73,1.86
CA,IL,F07,T11,0.09,0.01,0.01
NE,CA,F02,T06,3017.51,24156.47,21737.00
CA,MO,F02,T06,29.43,135.85,127.29
NC,NE,F00,T00,10.65,8.20,4.93
TX,GA,F00,T00,2.81,0.28,0.17
KS,PA,F01,T04,0.28,0.01,0.00
WI,IL,F03,T05,227.61,943.42,72.96
LA,OK,F06,T04,2.94,2.88,0.92
TX,TX,F04,T04,2677.94,10503.89,771.88
MI,NY,F04,T04,14.64,36.30,13.00
IA,NE,F07,T00,7.07,14.05,2.15
MN,UT,F05,T04,63.29,50.37,28.73
NJ,DC,F03,T04,4.90,7.22,0.55
CA,MS,F05,T04,8.39,7.56,7.17
TX,CO,F05,T04,116.52,69.81,18.90
NJ,KS,F07,T04,16.13,9.77,5.99
SD,MO,F05,T04,12.76,5.25,1.24
ME,OR,F04,T14,2.15,0.29,0.46
MS,MN,F05,T04,70.10,43.40,25.60
PA,UT,F06,T14,0.01,0.01,0.01
MA,NH,F08,T04,0.31,0.52,0.03
PA,PA,F05,T14,0.08,0.03,0.00
KS,AZ,F00,T00,8.55,109.91,82.44
MI,ID,F03,T14,0.71,0.16,0.15
TX,PA,F07,T04,386.43,223.35,154.98
ME,SC,F07,T04,1.91,1.36,0.82
MA,PA,F04,T05,1.42,2.51,0.39
CA,MA,F08,T06,35.67,42.93,69.39
IL,IL,F07,T14,28.01,1.29,0.03
WA,IN,F07,T00,3.58,7.29,9.09
AZ,AZ,F06,T04,197.52,202.70,5.59
ID,VA,F07,T04,7.02,5.24,6.04
ID,ID,F03,T14,0.07,0.07,0.00
IL,NJ,F07,T04,186.86,167.56,68.44
NC,DE,F04,T04,3.60,6.30,1.03
IL,IN,F00,T00,85.25,10.57,3.05
IN,WI,F03,T05,5.59,29.03,4.27
AR,OH,F06,T04,22.13,15.63,7.32
DE,OH,F07,T14,0.02,0.00,0.00
AZ,ID,F07,T04,2.15,0.50,0.28
NJ,DC,F08,T04,0.36,0.11,0.01
TX,NV,F09,T14,0.11,0.00,0.00
NY,CA,F09,T04,10.07,0.53,0.70
GA,NC,F04,T05,46.15,62.46,8.08
KY,WY,F08,T04,16.03,7.58,4.62
GA,MI,F07,T04,84.20,122.67,49.32
HI,AL,F07,T14,0.15,0.01,0.02
AZ,AZ,F04,T04,345.10,905.87,22.55
OH,KY,F06,T00,3.12,6.25,1.45
GA,SC,F08,T05,1.87,2.51,0.26
MN,IL,F03,T04,246.10,595.79,100.88
NY,TX,F06,T14,0.03,0.01,0.01
NH,KS,F07,T14,0.03,0.01,0.01
CA,TX,F02,T14,0.05,0.04,0.03
CA,ME,F07,T04,185.77,248.66,404.92
IA,WA,F07,T06,54.03,133.96,120.72
DE,IN,F07,T14,0.01,0.00,0.00
UT,PA,F08,T04,0.32,0.45,0.48
MI,MA,F07,T14,1.57,0.21,0.10
NC,NC,F03,T05,893.82,1339.42,32.63
KY,OH,F04,T04,2.39,0.68,0.09
TN,ID,F05,T04,4.63,2.06,2.21
OH,MO,F04,T04,46.17,65.03,18.20
MS,MO,F05,T04,90.75,127.11,40.81
OH,WV,F07,T04,207.04,213.27,14.44
TX,KS,F05,T05,252.06,141.25,34.16
NY,NM,F08,T14,0.16,0.04,0.04
KY,MA,F05,T14,0.06,0.02,0.01
NY,MA,F07,T04,561.93,627.59,97.75
NJ,CA,F07,T11,4.25,0.77,0.98
AZ,CA,F07,T14,7.13,0.30,0.09
IL,CA,F06,T04,206.02,184.30,184.46
WV,OH,F08,T05,0.03,0.09,0.00
NH,VA,F00,T00,0.02,0.00,0.00
KS,MA,F05,T04,160.38,45.88,39.45
MS,MA,F05,T04,22.99,24.54,16.56
MA,FL,F00,T00,2.41,1.15,0.87
PA,IL,F09,T14,9.66,0.25,0.10
FL,IL,F07,T14,0.16,0.02,0.02
ND,OH,F04,T04,30.14,81.51,38.70
IN,GA,F03,T06,42.40,200.93,75.16
NC,KY,F04,T14,0.86,1.14,0.24
KY,IN,F04,T04,5.71,26.83,1.76
ID,CT,F07,T14,6.63,0.36,0.48
MI,OH,F02,T05,24.55,180.58,5.61
ID,AR,F07,T04,3.31,1.41,1.25
DC,VA,F07,T05,34.68,28.23,0.24
IA,MN,F03,T08,1.82,1.89,0.39
PA,LA,F07,T04,114.27,153.12,92.79
MD,KS,F00,T00,0.25,0.01,0.01
TN,VA,F08,T04,19.63,13.99,4.90
MT,OR,F06,T04,23.27,68.26,25.84
IL,CA,F03,T04,204.68,76.45,77.65
LA,CT,F00,T00,12.28,57.15,53.38
WV,MD,F05,T04,61.87,78.97,6.27
MI,MS,F05,T04,4.30,0.72,0.28
WI,NC,F07,T14,5.88,2.72,1.25
TX,OR,F04,T14,0.59,0.87,1.01
MI,WI,F09,T05,16.77,0.18,0.03
CT,MN,F07,T04,7.16,14.67,9.64
SD,IA,F08,T05,1.70,4.28,0.28
AZ,HI,F07,T14,1.95,0.10,0.14
NE,MI,F09,T14,0.49,0.02,0.01
TX,AZ,F04,T04,6.14,9.06,5.14
WI,TX,F04,T04,137.54,80.26,52.42
SC,CT,F06,T04,26.62,36.41,15.03
MI,PA,F03,T04,29.68,49.60,15.52
SC,MN,F07,T04,0.01,0.01,0.01
DE,NE,F02,T04,0.09,0.77,0.47
NY,MI,F06,T00,12.65,3.56,0.73
MS,CA,F00,T00,0.00,0.00,0.00
CA,AZ,F08,T00,8.76,16.52,7.51
PA,NJ,F05,T05,843.92,461.19,18.95
CT,NH,F06,T14,0.01,0.00,0.00
OH,NC,F04,T00,14.21,100.62,43.27
MS,OK,F05,T05,12.06,4.82,1.02
KS,MN,F05,T04,127.63,39.65,16.10
OK,TX,F07,T04,119.95,351.40,74.12
TX,OH,F06,T14,1.30,0.46,0.28
UT,MO,F06,T04,115.74,49.26,30.68
SC,NC,F03,T14,0.08,0.00,0.00
TN,AR,F02,T05,0.43,0.86,0.04
GA,LA,F07,T05,18.19,59.61,14.26
LA,AL,F05,T04,48.36,351.31,51.18
MD,MD,F03,T04,53.39,92.42,2.39
FL,NE,F09,T04,8.82,0.41,0.32
MS,KY,F07,T04,1.06,9.87,2.38
IN,GA,F07,T06,20.71,111.33,20.99
CA,AZ,F09,T04,6.20,0.17,0.03
DE,MD,F07,T04,9.06,10.42,0.78
MD,VA,F04,T05,157.98,615.94,11.39
VA,DE,F07,T04,9.25,12.74,1.29
NH,MD,F04,T04,0.04,0.01,0.00
WV,OH,F05,T05,12.85,17.21,3.05
AR,OH,F07,T04,110.93,60.16,26.96
MI,OH,F08,T04,11.98,15.74,4.04
MI,IL,F08,T04,12.59,17.02,2.02
TX,NE,F01,T04,30.71,17.72,6.43
CO,OR,F08,T04,201.41,455.78,292.29
MI,MI,F07,T14,4.83,1.19,0.07
CA,FL,F09,T14,3.06,0.06,0.08
MI,NC,F05,T14,0.24,0.02,0.01
UT,CO,F04,T14,0.03,0.04,0.01
SD,MN,F03,T04,142.00,556.66,41.60
CT,TX,F03,T04,41.40,14.73,12.13
NY,NY,F08,T00,60.84,81.84,16.59
OH,FL,F08,T04,7.86,17.00,8.01
AZ,MD,F07,T14,0.66,0.02,0.02
TX,MS,F04,T14,1.34,1.83,0.58
ND,OH,F05,T04,1.05,0.50,0.30
AR,NV,F08,T04,7.64,3.56,2.34
OH,GA,F07,T11,0.00,0.00,0.00
MA,WA,F05,T04,5.57,1.85,2.85
IA,AK,F05,T04,97.93,72.03,126.31
VA,AZ,F08,T14,0.11,0.03,0.04
WI,TN,F04,T04,4.42,5.52,2.06
NE,KY,F02,T06,1.46,10.98,4.68
OH,CO,F03,T14,1.83,0.28,0.20
MI,CA,F08,T14,0.00,0.00,0.00
ID,KS,F03,T04,3.27,24.34,14.73
NV,NV,F06,T05,55.92,46.91,0.31
KY,MN,F06,T04,12.32,13.90,5.81
KY,WV,F05,T04,4.55,2.53,0.57
NY,KY,F03,T04,136.82,234.19,120.37
NY,MI,F07,T06,2.19,12.19,3.17
WA,OR,F06,T14,0.06,0.04,0.00
MA,CT,F03,T04,0.10,0.04,0.00
WI,WA,F07,T06,15.63,34.65,37.86
NC,NJ,F01,T14,1.04,0.30,0.08
PA,TN,F07,T14,9.28,1.10,0.40
MT,AR,F04,T14,0.01,0.00,0.00
KS,IA,F07,T05,21.57,29.00,4.19
OK,OK,F04,T14,79.44,10.98,0.30
ID,NC,F03,T14,0.19,0.02,0.03
MO,NV,F07,T14,3.60,0.12,0.11
PA,IL,F09,T04,1.04,0.12,0.05
NH,NH,F04,T05,23.79,92.69,1.62
DE,PA,F08,T04,8.21,10.52,1.09
TX,KS,F07,T05,9.22,17.11,3.20
CO,OR,F02,T14,0.00,0.00,0.00
ME,FL,F05,T04,24.74,1.66,1.32
MO,CA,F00,T00,16.81,35.16,33.72
IN,SC,F03,T04,8.88,24.65,9.92
NY,VA,F03,T06,573.73,2424.38,1223.10
OR,ID,F08,T05,1.49,3.31,0.53
NJ,MS,F07,T04,11.39,20.53,11.35
CA,MO,F07,T06,89.03,335.82,331.81
MN,PA,F03,T04,23.05,39.40,23.57
SC,NC,F09,T14,0.93,0.02,0.00
ND,OR,F02,T06,18.25,141.82,101.33
CT,KS,F07,T14,0.05,0.00,0.00
KY,SC,F03,T04,11.19,11.10,3.26
IN,UT,F03,T14,0.16,0.04,0.03
FL,SC,F09,T04,29.58,36.64,8.36
AZ,TX,F07,T04,619.58,898.99,378.67
GA,NJ,F09,T04,0.66,0.01,0.01
IL,WA,F09,T04,18.67,2.64,2.62
OH,GA,F05,T04,91.73,40.99,11.93
IL,LA,F08,T04,0.45,0.16,0.08
TN,TN,F03,T05,547.55,1064.60,19.14
TX,IA,F08,T04,1.45,0.45,0.22
MA,MO,F07,T14,0.55,0.19,0.12
GA,SD,F03,T14,1.22,0.08,0.06
PA,IL,F04,T04,22.41,29.95,11.06
TN,FL,F08,T00,221.42,82.47,31.55
MD,TN,F03,T14,0.40,0.01,0.00
NY,DE,F06,T04,10.52,3.54,0.24
VA,OH,F08,T04,75.25,137.89,39.53
OK,NE,F06,T14,0.01,0.01,0.00
CA,GA,F01,T11,1.81,0.69,0.71
IN,CA,F06,T14,0.00,0.00,0.00
IA,WA,F03,T06,651.25,2645.25,2571.18
TX,IL,F02,T04,13.77,16.30,9.81
ME,MN,F03,T14,0.63,0.02,0.01
MO,NC,F08,T04,21.34,28.39,10.67
MN,OK,F05,T04,34.97,34.37,14.33
GA,CA,F08,T04,32.16,95.04,114.06
OK,OR,F05,T04,18.95,13.77,11.11
ID,IA,F07,T04,33.93,26.87,18.23
NH,FL,F05,T04,10.86,1.30,0.89
NY,UT,F03,T14,0.13,0.02,0.02
DE,VA,F08,T04,6.05,6.89,0.58
KY,MO,F06,T05,7.50,4.03,0.39
MI,TN,F09,T04,5.30,0.26,0.07
KY,TN,F04,T05,58.68,59.61,2.97
MI,MI,F08,T04,58.99,39.18,1.81
HI,NE,F03,T14,0.33,0.05,0.09
NC,OR,F09,T14,2.93,0.07,0.10
MN,LA,F06,T04,1.15,1.12,0.74
MA,CO,F06,T04,0.48,0.25,0.25
IA,NH,F07,T04,18.81,2.81,1.92
KY,ID,F08,T04,13.00,6.31,6.26
MI,MI,F08,T14,0.12,0.05,0.00
NE,IA,F02,T04,127.06,1067.22,23.34
TX,NC,F07,T06,7.97,84.91,49.08
UT,SC,F06,T04,4.82,3.31,3.53
NE,CO,F07,T14,0.13,0.02,0.01
AZ,NM,F07,T14,0.40,0.01,0.00
IN,KY,F07,T00,6.21,55.20,6.98
NM,DE,F07,T04,0.33,0.24,0.26
DE,VA,F07,T14,0.05,0.01,0.00
CA,GA,F03,T00,41.65,26.59,36.69
ME,VT,F08,T05,0.14,0.19,0.01
NH,VT,F07,T04,7.12,15.73,1.42
TN,VT,F03,T14,0.36,0.03,0.02
TX,TN,F03,T04,17.58,7.74,4.08
GA,AL,F00,T00,0.06,0.01,0.00
MN,IA,F06,T05,45.42,67.90,6.25
MN,MS,F05,T04,96.97,47.46,24.37
LA,NE,F06,T04,6.78,21.07,12.07
GA,IL,F07,T14,0.11,0.01,0.00
CO,OH,F07,T14,3.94,0.63,0.42
SC,MT,F03,T14,0.00,0.00,0.00
WI,OR,F06,T04,12.14,25.01,25.87
IN,VA,F07,T06,26.24,335.63,155.95
MD,DC,F06,T05,31.46,42.67,0.48
MO,VA,F00,T00,0.03,0.00,0.00
MN,IA,F03,T14,4.70,0.98,0.14
NC,LA,F03,T06,11.54,3.08,1.56
OH,VA,F05,T04,95.16,75.20,20.60
NH,MI,F07,T11,0.07,0.00,0.00
MO,MO,F04,T05,925.61,3671.86,143.62
MN,FL,F07,T14,18.49,4.11,3.09
OK,KS,F05,T05,0.40,0.17,0.03
TX,OK,F04,T05,3.35,9.78,1.80
WA,AZ,F03,T11,0.53,0.08,0.04
GA,OH,F06,T00,15.89,16.24,5.16
OK,IN,F05,T04,7.95,8.60,3.63
NH,NC,F07,T04,13.55,14.96,6.64
KY,AR,F09,T14,0.58,0.04,0.01
VA,DE,F05,T05,45.71,36.63,4.45
IL,MD,F09,T04,262.73,7.11,2.55
TN,AR,F00,T00,0.65,0.14,0.01
KS,WY,F05,T04,51.39,16.56,3.88
WA,KS,F03,T04,4.11,5.83,5.51
CA,ME,F08,T04,20.48,5.66,9.20
PA,VA,F03,T14,0.01,0.00,0.00
IL,MD,F09,T14,1.05,0.09,0.03
CO,NJ,F02,T04,0.12,0.02,0.02
KY,NC,F09,T14,0.55,0.05,0.01
KS,NE,F00,T00,3.63,5.53,0.63
CT,IA,F06,T14,0.00,0.00,0.00
HI,NY,F07,T14,0.57,0.03,0.07
IN,MN,F07,T05,0.40,0.20,0.05
IL,WY,F07,T04,22.68,48.58,22.76
WI,AZ,F00,T00,0.08,0.01,0.01
KY,WA,F03,T14,4.55,0.29,0.33
KS,AL,F07,T04,18.74,13.75,5.80
NY,CA,F08,T14,0.23,0.05,0.06
SD,FL,F08,T00,9.40,36.27,29.90
CA,CA,F04,T05,3759.11,17298.86,569.71
MO,OK,F08,T04,27.86,35.50,8.08
IA,AZ,F07,T00,66.18,349.24,313.09
MD,MI,F08,T04,16.47,14.55,4.72
VA,OH,F05,T05,25.29,23.19,5.09
NV,NV,F07,T14,0.04,0.03,0.00
OH,GA,F05,T05,23.96,5.16,1.28
SD,OH,F06,T04,2.97,6.27,2.63
OR,TX,F03,T04,72.93,74.25,89.26
MT,TX,F06,T06,6.03,30.41,31.60
KY,LA,F00,T00,570.80,1820.53,943.37
MA,MO,F06,T04,7.52,5.07,3.02
MO,NE,F05,T04,146.10,119.05,13.06
FL,PA,F03,T04,202.43,400.78,216.03
