Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
ND,ND,F04,T05,24.00,192.00,9.00
CA,KY,F06,T00,76.00,32.00,36.00
IL,KY,F07,T00,403.00,1486.00,213.00
CA,IL,F07,T04,185.00,302.00,316.00
NV,NV,F07,T03,1131.00,2448.00,24.00
DE,FL,F05,T03,16.00,32.00,16.00
NY,OH,F07,T04,374.00,542.00,95.00
WI,FL,F07,T03,278.00,278.00,188.00
MA,VA,F07,T00,57.00,110.00,31.00
SD,SD,F02,T05,186.00,4794.00,34.00
VA,GA,F03,T03,170.00,372.00,112.00
MO,MA,F07,T03,26.00,18.00,11.00
IL,LA,F04,T03,139.00,80.00,31.00
NC,NC,F05,T00,1864.00,1688.00,49.00
NE,IA,F07,T03,74.00,368.00,20.00
WI,WI,F05,T04,199.00,182.00,3.00
PA,MI,F07,T05,66.00,6.00,2.00
IA,IA,F05,T00,1295.00,1390.00,54.00
GA,NJ,F07,T00,116.00,96.00,39.00
MN,OH,F05,T03,353.00,280.00,105.00
NV,CA,F07,T05,44.00,86.00,6.00
TN,CA,F07,T03,388.00,240.00,247.00
VT,CT,F07,T00,54.00,124.00,16.00
TN,CA,F06,T00,113.00,164.00,158.00
MS,FL,F05,T00,177.00,186.00,66.00
TN,AL,F07,T00,485.00,1056.00,100.00
ID,WA,F07,T05,19.00,72.00,21.00
OK,OK,F06,T03,199.00,466.00,24.00
KS,KS,F08,T05,682.00,976.00,13.00
CA,MI,F07,T04,188.00,386.00,450.00
KS,CA,F06,T00,174.00,262.00,222.00
CA,AZ,F07,T04,674.00,1206.00,281.00
MI,MO,F07,T04,54.00,206.00,57.00
CO,AL,F07,T04,11.00,6.00,4.00
MO,GA,F07,T03,293.00,334.00,113.00
IA,MO,F04,T00,110.00,1174.00,202.00
OH,IL,F06,T00,337.00,528.00,95.00
MD,IN,F05,T00,42.00,20.00,7.00
FL,NY,F07,T03,118.00,324.00,217.00
NC,CA,F05,T03,38.00,44.00,59.00
WY,WY,F07,T03,148.00,458.00,20.00
OK,OK,F04,T04,31.00,358.00,20.00
WI,MN,F06,T00,121.00,182.00,29.00
TN,VA,F07,T04,123.00,280.00,63.00
GA,VA,F07,T00,172.00,384.00,109.00
CA,NE,F07,T04,22.00,46.00,37.00
WI,IL,F06,T00,213.00,222.00,12.00
