Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
KS,GA,F07,T03,10.00,8.00,4.00
MO,KS,F09,T05,62.00,40.00,3.00
NC,NC,F06,T05,1038.00,1766.00,63.00
MO,MN,F06,T00,24.00,38.00,10.00
KS,IN,F04,T00,17.00,22.00,7.00
MO,NE,F04,T03,46.00,242.00,27.00
LA,LA,F08,T00,720.00,930.00,9.00
WI,MN,F06,T04,64.00,46.00,6.00
OH,LA,F06,T04,10.00,16.00,8.00
NC,OK,F06,T03,3.00,2.00,2.00
TX,PA,F05,T04,195.00,138.00,102.00
FL,NC,F07,T04,123.00,298.00,105.00
IA,CA,F07,T06,283.00,2136.00,2251.00
MN,TX,F05,T03,168.00,158.00,80.00
LA,MS,F03,T05,27.00,102.00,10.00
NV,NV,F07,T05,863.00,1608.00,12.00
IN,IN,F05,T03,806.00,642.00,20.00
IL,TX,F06,T00,118000270.00,232001336.00,892.00
PA,WA,F06,T04,10.00,8.00,11.00
CT,CO,F06,T00,3.00,8.00,7.00
IL,MN,F07,T03,341.00,640.00,145.00
AL,WI,F05,T03,19.00,14.00,6.00
CO,TX,F06,T00,50.00,98.00,40.00
IL,WI,F07,T03,786.00,2194.00,157.00
OK,FL,F06,T03,7.00,18.00,11.00
FL,PA,F03,T04,39.00,60.00,33.00
MI,CO,F06,T00,48.00,42.00,24.00
GA,AL,F01,T03,12.00,34.00,2.00
KY,WV,F07,T05,32.00,38.00,2.00
NJ,MI,F07,T04,70.00,58.00,19.00
TN,CA,F03,T00,340.00,392.00,380.00
PA,MA,F07,T03,258.00,558.00,98.00
NY,VA,F08,T00,14.00,36.00,8.00
NJ,MA,F07,T05,59.00,94.00,11.00
AL,IA,F05,T04,25.00,42.00,16.00
TN,MS,F07,T00,338.00,886.00,68.00
IL,IL,F08,T05,2629.00,3860.00,34.00
MO,WA,F06,T04,7.00,8.00,8.00
OK,MS,F06,T00,17.00,50.00,14.00
PA,TN,F07,T00,187.00,170.00,59.00
DE,MD,F02,T03,9.00,124.00,5.00
IA,NC,F04,T03,47.00,78.00,44.00
NC,VA,F04,T00,121.00,754.00,62.00
VA,MA,F08,T00,32.00,90.00,26.00
IN,CA,F07,T03,65.00,116.00,125.00
NC,AR,F06,T05,3.00,4.00,2.00
CA,AZ,F03,T03,118.00,334.00,85.00
AR,MS,F05,T05,115.00,94.00,14.00
TN,TN,F04,T00,295.00,2772.00,77.00
KS,KS,F02,T04,1566.00,31122.00,1437.00
ID,MI,F07,T03,7.00,22.00,20.00
CA,FL,F07,T04,68.00,96.00,130.00
KY,LA,F08,T04,22.00,14.00,5.00
TN,SC,F03,T03,58.00,76.00,22.00
OR,WA,F07,T00,887.00,1626.00,142.00
MN,NY,F04,T00,5.00,10.00,6.00
OK,AR,F04,T00,100.00,768.00,35.00
IA,NC,F07,T00,11.00,30.00,17.00
MN,WA,F05,T00,87.00,98.00,80.00
NC,NC,F08,T00,1275.00,2066.00,34.00
MI,WI,F05,T00,103.00,84.00,19.00
MD,NJ,F06,T03,42.00,96.00,8.00
PA,PA,F03,T00,2413.00,8164.00,227.00
MN,RI,F07,T04,1.00,2.00,1.00
CO,WI,F03,T04,2.00,6.00,3.00
AZ,MO,F07,T00,120.00,102.00,62.00
TN,AR,F07,T00,300.00,1068.00,68.00
WA,WI,F07,T05,46.00,46.00,44.00
MN,MA,F05,T00,52.00,42.00,31.00
NE,NE,F07,T04,366.00,1100.00,59.00
IL,IA,F05,T05,111.00,92.00,12.00
CO,OH,F05,T04,129.00,70.00,44.00
AR,TX,F06,T03,42.00,114.00,40.00
CA,GA,F08,T00,50.00,54.00,71.00
IN,IN,F03,T05,493.00,2892.00,73.00
TX,IL,F07,T00,103000326.00,108000412.00,303.00
VA,MI,F05,T00,59.00,58.00,19.00
IA,IA,F06,T03,762.00,2184.00,35.00
MN,MI,F03,T03,18.00,84.00,30.00
TX,FL,F07,T04,287.00,310.00,148.00
NY,GA,F06,T04,58.00,70.00,32.00
MO,CA,F06,T03,141.00,404.00,348.00
CA,ME,F08,T03,22.00,24.00,39.00
AK,AK,F08,T00,124.00,128.00,5.00
OH,IL,F07,T03,612.00,1216.00,204.00
CO,CO,F08,T04,150.00,370.00,18.00
WV,WV,F06,T05,20.00,22.00,1.00
NJ,NJ,F05,T00,857.00,420.00,6.00
MI,MO,F06,T00,89.00,68.00,23.00
AR,AR,F05,T03,2602.00,2820.00,109.00
CA,MN,F07,T04,113.00,102.00,103.00
IA,IL,F08,T04,86.00,454.00,48.00
TN,MD,F06,T04,23.00,20.00,9.00
UT,WA,F07,T00,41.00,28.00,11.00
MA,ME,F07,T00,128.00,220.00,19.00
PA,TN,F05,T03,36.00,36.00,12.00
TX,IA,F06,T05,10.00,16.00,7.00
MO,FL,F06,T00,42.00,144.00,99.00
IL,GA,F06,T04,122.00,376.00,129.00
MD,DC,F05,T00,112.00,82.00,2.00
MO,MI,F04,T04,10.00,26.00,9.00
UT,OR,F07,T00,53.00,36.00,13.00
IA,WI,F04,T00,262.00,864.00,119.00
IA,IA,F07,T05,1259.00,2862.00,102.00
PA,NY,F06,T04,187.00,198.00,22.00
NC,DE,F05,T04,32.00,34.00,6.00
IN,WI,F07,T03,157.00,288.00,48.00
IL,MN,F07,T04,218.00,498.00,114.00
GA,SC,F05,T03,143.00,152.00,19.00
IA,LA,F07,T00,61.00,290.00,169.00
NC,KS,F05,T00,25.00,34.00,21.00
LA,LA,F03,T00,3041.00,21164.00,791.00
CA,CO,F06,T00,168.00,152.00,87.00
NE,PA,F06,T04,3.00,16.00,9.00
TX,CA,F07,T06,41.00,94.00,70.00
IN,AL,F04,T03,2.00,34.00,8.00
CO,AZ,F04,T03,49.00,88.00,33.00
WA,OR,F04,T00,104.00,636.00,63.00
MS,MS,F05,T05,663.00,502.00,22.00
NE,NE,F08,T00,251.00,416.00,7.00
OH,WV,F08,T00,74.00,166.00,14.00
NY,CT,F07,T03,352.00,1016.00,81.00
PA,CA,F05,T03,138.00,82.00,111.00
MD,MD,F04,T03,164.00,2152.00,19.00
NE,AZ,F04,T03,10.00,14.00,9.00
SC,PA,F05,T03,61.00,62.00,19.00
GA,LA,F05,T00,45.00,48.00,13.00
MO,AR,F07,T00,349.00,550.00,76.00
IN,NY,F02,T06,12.00,166.00,57.00
MN,MN,F03,T00,2172.00,13082.00,522.00
MO,SC,F06,T00,18.00,36.00,16.00
MI,MI,F07,T05,5632.00,15048.00,453.00
MN,CA,F07,T05,28.00,28.00,27.00
NY,MA,F05,T03,176.00,100.00,16.00
OH,MD,F07,T04,159.00,252.00,56.00
VA,NY,F05,T00,443.00,380.00,74.00
CO,AZ,F04,T04,48.00,86.00,33.00
MO,TX,F05,T00,176.00,212.00,75.00
CO,NE,F04,T00,35.00,274.00,40.00
GA,PA,F05,T00,249.00,240.00,86.00
IA,CA,F05,T04,675.00,454.00,400.00
NC,IL,F05,T03,42.00,40.00,17.00
CT,CT,F08,T00,839.00,990.00,10.00
IA,MN,F06,T00,22.00,170.00,34.00
SC,SC,F06,T00,492.00,580.00,19.00
NY,MD,F06,T04,27.00,90.00,17.00
KS,TN,F06,T04,25.00,62.00,20.00
NC,TN,F03,T00,26.00,24.00,6.00
WI,DE,F05,T00,118.00,58.00,26.00
NC,DE,F05,T03,32.00,36.00,6.00
IN,KY,F04,T00,41.00,202.00,20.00
MA,IN,F07,T03,12.00,16.00,7.00
NH,AR,F05,T03,2.00,2.00,1.00
MI,OH,F06,T05,161.00,254.00,16.00
UT,UT,F05,T05,712.00,286.00,5.00
IN,TN,F07,T03,74.00,164.00,36.00
MO,TX,F04,T03,46.00,204.00,59.00
IA,GA,F07,T06,65.00,660.00,339.00
ME,NJ,F07,T00,17.00,88.00,20.00
CO,CO,F05,T04,327.00,354.00,4.00
MI,MI,F06,T05,1399.00,2166.00,68.00
GA,IL,F06,T04,146.00,134.00,54.00
MA,TX,F07,T03,11.00,24.00,22.00
KY,NC,F08,T03,34.00,16.00,5.00
IA,IL,F08,T03,86.00,454.00,48.00
OH,MI,F08,T05,232.00,666.00,82.00
FL,FL,F03,T05,1946.00,6128.00,110.00
IN,GA,F07,T00,195.00,476.00,144.00
NC,GA,F08,T00,24.00,120.00,20.00
KY,IL,F06,T00,48.00,70.00,11.00
NY,ME,F05,T00,41.00,26.00,7.00
IL,LA,F04,T00,524.00,4862.00,2527.00
MO,CA,F04,T00,103.00,264.00,230.00
WI,MD,F05,T04,19.00,8.00,4.00
MD,NJ,F06,T00,42.00,96.00,8.00
NJ,MD,F01,T04,4.00,8.00,1.00
ID,CO,F07,T05,20.00,100.00,32.00
WI,TX,F07,T06,12.00,38.00,25.00
AR,TX,F06,T04,34.00,106.00,39.00
IL,TN,F06,T00,214.00,398.00,105.00
KY,TN,F08,T03,29.00,18.00,3.00
DE,NC,F05,T00,22.00,36.00,6.00
IA,IA,F04,T04,1155.00,6142.00,210.00
NE,NY,F05,T04,462.00,272.00,167.00
IL,MD,F07,T00,182.00,960.00,459.00
KS,TX,F06,T00,229.00,1070.00,373.00
MO,TX,F06,T03,167.00,506.00,152.00
PA,NJ,F05,T03,621.00,546.00,21.00
MA,IL,F07,T03,97.00,112.00,56.00
WV,WV,F08,T05,342.00,660.00,8.00
TX,AR,F07,T04,183.00,398.00,66.00
MN,OH,F07,T04,111.00,202.00,79.00
NY,ME,F03,T00,8.00,12.00,3.00
IL,TN,F05,T05,81.00,58.00,13.00
OH,OH,F02,T00,946.00,15888.00,246.00
IL,IA,F06,T03,196.00,380.00,55.00
MI,KY,F07,T00,116.00,176.00,37.00
MN,MN,F09,T05,320.00,34.00,1.00
TN,NY,F07,T04,39.00,64.00,29.00
AL,AL,F07,T00,1483.00,5042.00,179.00
NV,NV,F05,T03,641.00,274.00,2.00
NY,MN,F07,T04,135.00,302.00,177.00
MD,MD,F06,T05,539.00,500.00,7.00
MO,MS,F04,T04,5.00,36.00,9.00
AR,AZ,F05,T03,105.00,96.00,60.00
VA,NY,F08,T04,49.00,134.00,29.00
PA,ME,F07,T04,34.00,54.00,17.00
VA,MA,F05,T04,105.00,106.00,29.00
TX,WA,F05,T04,53.00,42.00,41.00
IL,IL,F07,T04,3249.00,9088.00,206.00
AL,GA,F04,T00,47.00,302.00,42.00
OK,OK,F04,T00,275.00,2434.00,74.00
KS,NE,F06,T04,23.00,42.00,5.00
ID,VA,F03,T04,5.00,8.00,10.00
MO,WA,F04,T04,20.00,34.00,36.00
OH,OH,F03,T00,2191.00,11758.00,215.00
MN,WI,F05,T04,80.00,98.00,17.00
IN,OH,F07,T04,358.00,1402.00,108.00
AL,AL,F06,T03,206.00,344.00,11.00
KY,TN,F06,T04,39.00,76.00,5.00
OR,AZ,F07,T03,48.00,76.00,47.00
OR,ID,F07,T00,163.00,472.00,70.00
MA,MO,F05,T03,39.00,30.00,18.00
MN,NE,F05,T00,119.00,116.00,14.00
GA,GA,F04,T05,1330.00,12808.00,205.00
ID,OR,F07,T00,214.00,650.00,87.00
WI,IN,F07,T00,413.00,636.00,97.00
NV,MA,F07,T00,7.00,18.00,25.00
AL,NY,F05,T00,80.00,78.00,43.00
WI,DE,F05,T03,118.00,58.00,26.00
MN,MN,F05,T00,1261.00,1248.00,41.00
NE,PA,F07,T03,225.00,230.00,141.00
MI,KS,F05,T00,76.00,80.00,30.00
AR,FL,F05,T00,133.00,90.00,44.00
TX,NC,F03,T04,18.00,66.00,41.00
TX,GA,F07,T04,224.00,248.00,116.00
WI,IA,F06,T04,14.00,12.00,2.00
NE,MO,F05,T00,107.00,160.00,25.00
MI,NE,F07,T00,41.00,80.00,26.00
CO,KS,F08,T03,28.00,94.00,23.00
CO,NM,F08,T03,36.00,84.00,27.00
CT,MA,F07,T05,326.00,526.00,16.00
MO,MN,F05,T03,51.00,54.00,16.00
NJ,NJ,F06,T03,1588.00,1422.00,26.00
PA,MA,F05,T04,78.00,66.00,10.00
IA,OR,F05,T03,8.00,6.00,6.00
SC,SC,F03,T00,220.00,1004.00,41.00
GA,PA,F07,T03,120.00,96.00,36.00
IA,MI,F07,T00,95.00,458.00,116.00
MN,CA,F04,T03,6.00,38.00,37.00
IL,KY,F07,T04,148.00,522.00,70.00
GA,OK,F07,T00,19.00,24.00,13.00
DE,CT,F07,T04,10.00,20.00,3.00
IN,PA,F06,T05,33.00,32.00,8.00
MN,MT,F05,T03,5.00,6.00,2.00
NC,IL,F07,T03,38.00,56.00,21.00
MA,OR,F05,T04,7.00,6.00,9.00
NE,TX,F05,T03,581.00,724.00,288.00
IL,MT,F09,T04,49.00,2.00,2.00
VA,TN,F05,T05,128.00,86.00,9.00
VA,NC,F08,T05,273.00,758.00,103.00
DE,FL,F07,T00,21.00,46.00,23.00
MS,TN,F07,T00,122.00,466.00,35.00
KS,MS,F07,T03,2.00,2.00,1.00
PA,MN,F05,T03,12.00,8.00,4.00
IL,IA,F07,T03,320.00,712.00,99.00
MO,KS,F03,T04,20.00,130.00,7.00
VA,TN,F03,T03,47.00,124.00,12.00
IN,KY,F07,T00,406.00,1784.00,126.00
NC,KY,F03,T04,103.00,36.00,11.00
CO,KS,F05,T00,133.00,74.00,19.00
AZ,CA,F05,T04,238.00,226.00,50.00
IA,AZ,F05,T03,55.00,30.00,22.00
MO,CO,F05,T03,32.00,32.00,11.00
AR,KY,F05,T04,31.00,22.00,7.00
NE,CA,F04,T03,94.00,148.00,111.00
MD,DC,F07,T00,73.00,90.00,2.00
PA,WV,F07,T05,64.00,112.00,6.00
KY,CA,F08,T00,38000038.00,28000028.00,72.00
OK,OK,F06,T00,278.00,386.00,14.00
OH,PA,F05,T04,59.00,54.00,10.00
NE,CO,F04,T03,72.00,458.00,103.00
MI,DE,F07,T04,4.00,10.00,4.00
TN,TN,F05,T05,877.00,964.00,36.00
IN,MI,F06,T03,207.00,362.00,48.00
PA,SC,F07,T03,116.00,206.00,58.00
KS,AR,F06,T00,81.00,348.00,58.00
AR,WA,F05,T05,9.00,6.00,7.00
MI,PA,F01,T00,10.00,16.00,5.00
KY,AZ,F06,T03,5.00,10.00,10.00
IA,IL,F05,T03,1064.00,962.00,132.00
PA,NY,F08,T00,83.00,400.00,40.00
PA,CT,F06,T00,85.00,80.00,10.00
WA,TX,F06,T04,15.00,28.00,31.00
MS,MS,F07,T06,125.00,964.00,102.00
KY,KY,F03,T03,451.00,1238.00,27.00
VA,NJ,F08,T03,89.00,242.00,39.00
WI,MD,F07,T00,161.00,132.00,59.00
CA,NV,F07,T05,155.00,438.00,57.00
WI,IL,F08,T03,64.00,272.00,39.00
AR,LA,F05,T05,22.00,24.00,2.00
IA,AR,F04,T00,61.00,374.00,131.00
WI,MN,F04,T00,25.00,180.00,20.00
IA,VA,F06,T04,51.00,142.00,64.00
TN,IL,F07,T03,263.00,218.00,62.00
AR,TX,F07,T03,273.00,684.00,145.00
NC,VA,F05,T05,297.00,336.00,37.00
AL,NY,F07,T04,4.00,4.00,2.00
CA,PA,F03,T04,120.00,216.00,296.00
MI,IN,F05,T05,91.00,70.00,7.00
MO,OK,F06,T05,37.00,56.00,8.00
KY,SC,F08,T04,10.00,8.00,2.00
MA,CT,F09,T03,174.00,20.00,1.00
NE,MO,F05,T03,107.00,160.00,25.00
IN,PA,F08,T03,4.00,8.00,2.00
AR,OH,F05,T05,13.00,10.00,4.00
NV,WI,F07,T04,15.00,34.00,31.00
NC,LA,F07,T03,19.00,44.00,19.00
OH,MD,F06,T04,20.00,36.00,8.00
SC,GA,F07,T05,124.00,354.00,20.00
IL,GA,F07,T06,175.00,1178.00,453.00
KS,KS,F05,T03,829.00,906.00,29.00
NJ,MD,F06,T05,44.00,48.00,4.00
WI,IA,F07,T04,369.00,444.00,43.00
KS,OK,F05,T03,97.00,82.00,9.00
CA,KS,F07,T00,10000120.00,32000182.00,188.00
TX,TX,F01,T05,135.00,194.00,18.00
MN,NE,F06,T03,21.00,64.00,13.00
NC,SC,F07,T04,68.00,228.00,22.00
CA,TX,F03,T00,493.00,904.00,678.00
MO,KS,F03,T00,30.00,160.00,10.00
IL,MI,F07,T05,190.00,258.00,33.00
OH,ME,F07,T03,25.00,16.00,6.00
WA,CA,F08,T03,166.00,332.00,161.00
CA,MA,F07,T03,42.00,52.00,81.00
WA,OR,F03,T04,47.00,142.00,15.00
MI,MI,F02,T03,305.00,4384.00,94.00
MI,MI,F05,T04,212.00,148.00,10.00
IN,MI,F04,T05,15.00,138.00,8.00
IL,PA,F06,T04,178.00,360.00,122.00
WI,IA,F07,T00,591.00,684.00,71.00
OH,NC,F07,T06,122.00,1074.00,343.00
AZ,AZ,F07,T00,2529.00,11148.00,179.00
SD,LA,F05,T04,44.00,44.00,26.00
OH,MN,F06,T00,76.00,66.00,26.00
CO,MI,F05,T00,149.00,116.00,69.00
MI,OH,F04,T03,62.00,234.00,25.00
IL,MS,F05,T04,38.00,32.00,9.00
MI,MA,F06,T03,23.00,30.00,10.00
KY,TN,F05,T03,96.00,70.00,6.00
IN,KY,F07,T03,377.00,1586.00,94.00
IA,MD,F07,T00,32.00,274.00,153.00
NE,TN,F05,T00,211.00,146.00,62.00
PA,MD,F08,T00,35.00,138.00,12.00
NY,WI,F07,T04,242.00,236.00,103.00
NV,NV,F05,T05,640.00,274.00,2.00
IL,PA,F07,T05,254.00,176.00,66.00
GA,IL,F05,T04,108.00,104.00,37.00
AL,GA,F03,T04,25.00,30.00,1.00
ND,ND,F06,T03,169.00,384.00,33.00
CO,VA,F08,T06,259.00,1972.00,1892.00
WA,AZ,F03,T03,31.00,70.00,51.00
TX,LA,F05,T03,160.00,110.00,21.00
WI,MD,F07,T04,116.00,100.00,45.00
WI,IA,F06,T00,58.00,54.00,7.00
PA,OH,F05,T00,153.00,114.00,17.00
NE,GA,F05,T03,226.00,154.00,84.00
NY,VT,F05,T05,52.00,32.00,4.00
AR,FL,F05,T04,78.00,64.00,32.00
NJ,TN,F06,T04,6.00,6.00,3.00
GA,PA,F03,T04,40.00,68.00,31.00
MN,NY,F07,T03,103.00,138.00,78.00
MN,MN,F05,T04,480.00,466.00,21.00
MN,PA,F02,T06,1.00,32.00,21.00
IL,MO,F08,T03,12.00,72.00,5.00
KS,CO,F06,T00,44.00,74.00,23.00
AL,NY,F05,T04,65.00,60.00,33.00
CA,IL,F03,T03,294.00,470.00,499.00
KY,NJ,F08,T03,19.00,10.00,4.00
IN,MI,F06,T00,217.00,448.00,62.00
KS,AR,F04,T00,40.00,340.00,71.00
NY,CA,F07,T04,367.00,312.00,431.00
KY,OH,F08,T03,55.00,42.00,5.00
MI,PA,F01,T04,7.00,10.00,3.00
NJ,GA,F06,T04,55.00,50.00,22.00
TX,OK,F04,T03,103.00,752.00,85.00
NY,NY,F07,T04,1408.00,3498.00,197.00
PA,CT,F06,T03,85.00,78.00,10.00
MI,NC,F06,T03,23.00,20.00,7.00
OH,IN,F07,T03,812.00,2500.00,208.00
PA,PA,F02,T00,230.00,2586.00,49.00
ID,VA,F03,T00,5.00,8.00,10.00
NJ,MA,F07,T03,287.00,388.00,52.00
NJ,CT,F06,T04,16.00,44.00,2.00
NJ,MA,F03,T00,10.00,6.00,1.00
TN,OH,F06,T05,55.00,70.00,16.00
IL,PA,F05,T00,283.00,174.00,63.00
WI,WI,F05,T05,1013.00,762.00,16.00
NJ,IN,F07,T03,50.00,50.00,17.00
IN,IN,F09,T03,508.00,56.00,1.00
IA,GA,F05,T04,168.00,102.00,47.00
TN,GA,F06,T00,336.00,674.00,62.00
GA,TX,F06,T04,119.00,98.00,43.00
SD,MN,F04,T00,5.00,14.00,2.00
MN,MO,F04,T04,6.00,34.00,10.00
WI,MN,F02,T00,62.00,984.00,17.00
NY,OH,F07,T05,116.00,232.00,35.00
AR,TN,F03,T03,11.00,82.00,8.00
NY,CO,F05,T04,76.00,72.00,66.00
HI,HI,F06,T05,264.00,438.00,2.00
LA,FL,F06,T03,18.00,50.00,21.00
KY,TX,F06,T00,44.00,76.00,33.00
PA,IN,F07,T03,154.00,140.00,35.00
IN,IN,F05,T05,588.00,450.00,12.00
KS,KS,F01,T03,113.00,172.00,7.00
AR,AZ,F07,T03,27.00,30.00,19.00
AL,LA,F06,T03,3.00,4.00,1.00
WA,MA,F03,T03,20.00,60.00,90.00
OH,IL,F01,T03,14.00,20.00,4.00
TN,NY,F07,T03,39.00,64.00,29.00
WA,MO,F07,T03,17.00,24.00,23.00
AZ,UT,F07,T03,91.00,78.00,28.00
CA,AL,F03,T03,34.00,60.00,66.00
CA,WA,F05,T03,298.00,282.00,148.00
NC,AL,F05,T03,45.00,82.00,20.00
MI,NC,F05,T04,33.00,14.00,5.00
MO,IN,F06,T06,32.00,274.00,40.00
MN,IL,F05,T00,207.00,220.00,49.00
OH,DC,F05,T00,3.00,4.00,1.00
TN,VA,F06,T05,57.00,74.00,13.00
OH,CA,F06,T03,193.00,186.00,213.00
DE,NC,F05,T04,22.00,36.00,6.00
IL,KY,F04,T03,37.00,70.00,9.00
NJ,ME,F07,T03,34.00,60.00,11.00
IL,TN,F06,T04,171.00,314.00,85.00
WI,NY,F06,T06,8.00,76.00,30.00
WA,CA,F03,T03,118.00,350.00,182.00
CO,CA,F04,T00,30000030.00,54000054.00,78.00
KY,MI,F08,T00,51.00,30.00,6.00
PA,MO,F07,T04,72.00,64.00,27.00
MT,MN,F02,T00,8.00,118.00,58.00
ID,OR,F04,T03,24.00,184.00,25.00
IA,MN,F07,T00,465.00,1732.00,207.00
TN,TN,F07,T04,554.00,1980.00,104.00
FL,MD,F07,T00,97.00,192.00,91.00
MI,CA,F07,T03,95.00,106.00,120.00
UT,UT,F06,T03,95.00,116.00,3.00
MI,MN,F07,T05,18.00,32.00,10.00
UT,NM,F07,T04,3.00,2.00,1.00
VA,MO,F06,T00,26.00,50.00,22.00
TN,WV,F07,T04,18.00,36.00,8.00
IA,KY,F05,T00,75.00,110.00,33.00
OK,OK,F06,T04,10.00,100.00,3.00
IA,WA,F07,T00,111.00,358.00,369.00
NJ,MN,F07,T04,55.00,54.00,33.00
ID,IL,F07,T00,191.00,496.00,410.00
WI,NJ,F07,T00,427.00,460.00,235.00
CA,CA,F06,T05,5851.00,7154.00,245.00
MI,WI,F06,T03,18.00,18.00,3.00
FL,GA,F07,T03,415.00,1384.00,201.00
SC,SC,F06,T04,107.00,168.00,6.00
UT,WA,F07,T03,41.00,28.00,11.00
IL,IL,F07,T00,8541.00,21102.00,435.00
IN,GA,F07,T06,40.00,226.00,70.00
HI,HI,F07,T00,220000223.00,502000502.00,106.00
NE,IA,F04,T03,139.00,466.00,39.00
WA,WI,F07,T03,71.00,76.00,73.00
IL,OK,F07,T00,81.00,330.00,108.00
GA,OH,F06,T05,23.00,26.00,8.00
CA,IA,F07,T04,77.00,80.00,77.00
WI,VA,F07,T04,58.00,48.00,22.00
MI,CA,F03,T03,18.00,78.00,91.00
KY,GA,F07,T03,125.00,214.00,44.00
KY,FL,F08,T00,43.00,24.00,11.00
GA,OK,F06,T05,8.00,8.00,4.00
MI,IA,F07,T00,89.00,226.00,54.00
MI,KY,F07,T04,49.00,92.00,19.00
NV,CA,F01,T05,2.00,4.00,1.00
MI,NV,F07,T03,9.00,10.00,10.00
MD,PA,F06,T00,94.00,72.00,5.00
CA,CO,F07,T00,240.00,250.00,147.00
OH,TX,F07,T03,267.00,272.00,158.00
TX,CO,F05,T05,29.00,36.00,18.00
CA,NC,F03,T00,152000152.00,182000182.00,566.00
IL,IL,F04,T05,887.00,4590.00,89.00
MI,KY,F06,T03,15.00,16.00,3.00
VA,PA,F05,T04,116.00,122.00,15.00
TX,AR,F07,T00,231.00,530.00,101.00
WI,IN,F06,T00,30.00,32.00,6.00
KY,WI,F05,T04,72.00,46.00,11.00
NY,CT,F07,T00,352.00,1016.00,81.00
NE,NE,F04,T00,925.00,9382.00,234.00
OH,TN,F06,T05,9.00,12.00,3.00
IL,MA,F06,T04,34.00,52.00,27.00
MD,NC,F07,T05,111.00,154.00,23.00
NE,NY,F05,T00,511.00,356.00,217.00
NE,WI,F07,T03,29.00,30.00,9.00
CA,OH,F03,T04,77.00,124.00,149.00
KY,NY,F08,T03,37.00,24.00,8.00
CA,NC,F07,T06,10.00,16.00,25.00
NV,IL,F07,T03,17.00,20.00,19.00
DE,NJ,F05,T00,70.00,110.00,9.00
MA,MA,F08,T00,2005.00,2786.00,32.00
MO,FL,F07,T00,69.00,42.00,26.00
AR,TX,F06,T00,52.00,168.00,54.00
IN,NJ,F06,T04,89.00,128.00,46.00
IA,OH,F04,T00,195.00,498.00,130.00
MT,WI,F07,T03,6.00,22.00,11.00
NE,CO,F04,T00,72.00,458.00,103.00
GA,KY,F03,T03,20.00,52.00,13.00
ID,ID,F04,T03,326.00,3688.00,75.00
MO,MN,F06,T04,16.00,26.00,7.00
CO,WY,F07,T00,55.00,84.00,7.00
MO,TN,F06,T06,16.00,150.00,31.00
WA,WA,F05,T03,2898.00,1466.00,47.00
FL,CA,F07,T00,180.00,310.00,400.00
MD,MD,F07,T03,2473.00,5854.00,111.00
PA,PA,F07,T04,3223.00,3424.00,146.00
MD,VA,F07,T03,844.00,2312.00,116.00
MS,OH,F05,T04,26.00,20.00,8.00
TX,NM,F04,T03,135.00,1102.00,67.00
CA,NV,F05,T00,414.00,162.00,18.00
WA,CA,F03,T00,119.00,354.00,186.00
CO,CO,F08,T00,1062.00,1934.00,74.00
VA,FL,F08,T05,98.00,316.00,130.00
MI,IA,F01,T04,16.00,38.00,7.00
NE,TX,F07,T04,125.00,160.00,61.00
NE,NC,F05,T04,226.00,120.00,80.00
IA,NC,F04,T00,47.00,78.00,44.00
CO,CO,F06,T03,464.00,1042.00,31.00
CA,OH,F07,T04,152.00,170.00,204.00
MA,RI,F05,T00,91.00,80.00,2.00
GA,GA,F09,T00,194.00,18.00,1.00
OH,MN,F07,T04,162.00,252.00,91.00
NJ,GA,F07,T03,192.00,194.00,81.00
MI,TN,F06,T03,6.00,8.00,2.00
NY,KY,F07,T00,47.00,48.00,15.00
IN,MO,F07,T00,104.00,252.00,46.00
IL,SC,F06,T00,68.00,98.00,37.00
KS,TN,F06,T00,71.00,472.00,177.00
TX,NC,F07,T04,59.00,66.00,43.00
IA,MN,F06,T04,13.00,138.00,26.00
NY,MI,F07,T05,58.00,188.00,33.00
NE,WI,F07,T04,29.00,30.00,9.00
WI,LA,F07,T03,79.00,86.00,46.00
MO,WI,F05,T00,26.00,42.00,10.00
CO,AZ,F04,T00,49.00,88.00,33.00
MN,RI,F07,T00,1.00,2.00,1.00
AL,NJ,F05,T04,28.00,18.00,8.00
WI,NJ,F07,T03,402.00,380.00,190.00
GA,TN,F06,T00,174.00,234.00,37.00
NJ,ME,F07,T00,34.00,60.00,11.00
MI,OK,F07,T04,19.00,48.00,21.00
MN,MN,F06,T04,200.00,372.00,11.00
MI,CT,F06,T00,1.00,2.00,1.00
NE,AZ,F04,T00,10.00,14.00,9.00
MI,MI,F06,T03,1521.00,2352.00,75.00
OH,TX,F06,T03,202.00,306.00,174.00
AL,NJ,F05,T03,47.00,30.00,14.00
WA,WI,F07,T00,71.00,76.00,73.00
GA,LA,F05,T04,18.00,20.00,6.00
MN,NY,F04,T04,5.00,10.00,6.00
OH,MA,F07,T00,316.00,270.00,94.00
MO,KY,F07,T05,3.00,12.00,3.00
WI,VA,F07,T03,83.00,64.00,30.00
MN,WI,F07,T04,930.00,2276.00,237.00
KY,IL,F05,T04,35.00,42.00,6.00
TN,PA,F06,T03,111.00,138.00,53.00
MI,NJ,F06,T00,65.00,72.00,25.00
OR,AK,F07,T00,5.00,2.00,1.00
GA,CA,F05,T03,106.00,112.00,133.00
WV,WV,F06,T00,20.00,22.00,1.00
OK,OK,F07,T05,629.00,1276.00,24.00
AR,PA,F05,T00,118.00,114.00,62.00
