Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
KS,DE,F04,T00,1.00,2.00,1.00
MT,MT,F07,T05,444.00,1084.00,70.00
NY,SC,F07,T00,69.00,76.00,29.00
SD,ND,F04,T04,35.00,368.00,59.00
MD,IL,F08,T00,130.00,176.00,72.00
FL,FL,F07,T04,3222.00,10414.00,604.00
ID,KS,F07,T06,26.00,110.00,65.00
NY,MD,F07,T00,327.00,380.00,69.00
VT,IN,F07,T03,40.00,42.00,20.00
IL,FL,F06,T00,93.00,148.00,87.00
NE,PA,F04,T06,48.00,136.00,85.00
IN,WI,F06,T03,95.00,74.00,10.00
KS,WI,F07,T00,116.00,46.00,14.00
MS,MS,F02,T04,49.00,662.00,34.00
VT,CT,F04,T04,4.00,16.00,2.00
MI,IN,F07,T03,366.00,550.00,59.00
WA,PA,F07,T04,108.00,150.00,192.00
WV,FL,F09,T04,7.00,0.00,0.00
TX,AZ,F05,T03,314.00,192.00,86.00
CO,IN,F05,T00,13.00,4.00,2.00
NY,MI,F07,T14,1.00,0.00,0.00
MA,MO,F07,T04,33.00,48.00,29.00
OK,NJ,F07,T03,6.00,8.00,6.00
WV,KY,F06,T05,12.00,20.00,1.00
KY,CA,F04,T00,258.00,208.00,248.00
NJ,MI,F04,T00,32.00,64.00,21.00
MO,SD,F08,T04,2.00,4.00,1.00
WV,NH,F05,T00,7.00,10.00,3.00
WV,OK,F09,T00,8.00,2.00,1.00
FL,GA,F03,T04,197.00,448.00,109.00
NH,NH,F05,T00,96.00,38.00,1.00
HI,KS,F05,T00,1.00,0.00,0.00
DE,NY,F05,T00,302.00,278.00,44.00
GA,TX,F05,T03,494.00,356.00,167.00
TX,MI,F08,T00,29.00,96.00,58.00
NJ,VA,F06,T00,32.00,46.00,7.00
OH,TN,F05,T00,50.00,56.00,9.00
VA,OH,F05,T03,70.00,62.00,16.00
IA,AZ,F04,T00,40.00,192.00,157.00
UT,IN,F06,T04,17.00,14.00,12.00
SD,SD,F09,T05,24.00,2.00,0.00
KS,CO,F04,T04,41.00,350.00,41.00
ID,AZ,F07,T03,26.00,94.00,48.00
CA,ME,F03,T00,36.00,76.00,126.00
AL,TN,F05,T00,79.00,60.00,8.00
WA,NM,F08,T04,1.00,6.00,5.00
AL,VA,F05,T00,36.00,22.00,8.00
TX,MS,F07,T03,106.00,244.00,60.00
WV,CA,F05,T00,35.00,20.00,28.00
CA,AZ,F04,T00,112.00,160.00,26.00
IN,TN,F07,T05,16.00,12.00,2.00
FL,SC,F08,T03,56.00,286.00,42.00
TX,OH,F04,T04,10.00,20.00,13.00
OR,OR,F07,T00,2707.00,4708.00,102.00
CA,VA,F06,T03,17.00,16.00,21.00
CA,IL,F08,T04,111.00,72.00,77.00
IN,KS,F04,T03,28.00,26.00,9.00
TX,WA,F07,T03,117.00,114.00,129.00
AL,WI,F05,T00,36.00,32.00,14.00
CT,NJ,F06,T03,123.00,86.00,5.00
KY,MO,F09,T00,72.00,4.00,1.00
WI,IL,F04,T00,214.00,568.00,74.00
IL,IN,F08,T03,22.00,42.00,4.00
PA,NH,F04,T05,5.00,12.00,2.00
FL,PA,F07,T00,266.00,378.00,198.00
NC,CT,F05,T03,16.00,20.00,7.00
CA,OH,F08,T00,56.00,58.00,71.00
WI,WI,F03,T04,253.00,804.00,34.00
TN,FL,F08,T03,111.00,28.00,11.00
ID,MN,F07,T03,18.00,12.00,9.00
MA,IA,F07,T00,17.00,6.00,5.00
IL,NY,F07,T00,308.00,554.00,174.00
NC,ME,F09,T03,1.00,0.00,0.00
OH,VA,F08,T04,52.00,130.00,29.00
ND,NE,F04,T03,7.00,136.00,41.00
NJ,NC,F06,T04,24.00,32.00,7.00
MD,TX,F05,T03,22.00,4.00,5.00
CA,MA,F08,T04,137.00,124.00,188.00
KY,CO,F08,T04,66.00,34.00,19.00
GA,PA,F06,T00,391.00,316.00,122.00
KS,CO,F05,T03,80.00,68.00,16.00
CA,UT,F06,T03,180.00,342.00,123.00
LA,MN,F07,T03,8.00,28.00,20.00
IL,NJ,F05,T03,145.00,92.00,43.00
GA,GA,F05,T04,1997.00,1812.00,77.00
ME,NJ,F06,T03,6.00,8.00,3.00
KY,MD,F07,T03,23.00,28.00,8.00
WA,UT,F07,T04,160.00,312.00,126.00
OR,MA,F03,T03,36.00,60.00,94.00
IA,ID,F04,T00,50.00,688.00,463.00
TN,MS,F07,T03,412.00,1586.00,147.00
ME,MI,F07,T03,5.00,2.00,2.00
NY,GA,F08,T03,33.00,68.00,33.00
KS,CA,F06,T04,84.00,104.00,82.00
ND,WA,F07,T06,47.00,220.00,171.00
MD,VA,F03,T00,251.00,234.00,10.00
MI,NJ,F05,T04,8.00,30.00,11.00
WI,WI,F09,T05,587.00,26.00,1.00
NC,SC,F09,T05,111.00,2.00,0.00
IN,OH,F07,T14,5.00,0.00,0.00
AL,MN,F05,T04,11.00,10.00,6.00
IN,OH,F07,T05,595.00,1048.00,76.00
UT,UT,F04,T03,73.00,500.00,16.00
OH,IL,F05,T00,115.00,56.00,10.00
MN,OH,F06,T03,184.00,464.00,182.00
PA,AR,F05,T05,135.00,126.00,74.00
VA,PA,F04,T00,21.00,76.00,13.00
NY,NY,F06,T05,2689.00,2258.00,70.00
TX,UT,F03,T00,8.00,8.00,7.00
IN,NE,F04,T03,90.00,78.00,22.00
NV,NM,F07,T03,5.00,12.00,3.00
IL,IL,F07,T05,6784.00,13274.00,245.00
FL,CA,F06,T00,10.00,10.00,14.00
IA,IA,F05,T04,1843.00,1694.00,93.00
VT,CT,F08,T00,14.00,26.00,3.00
NE,IL,F01,T00,13.00,36.00,9.00
OK,MS,F06,T03,6.00,20.00,6.00
CO,NE,F08,T00,104.00,268.00,51.00
IN,GA,F02,T06,345.00,4858.00,1687.00
KS,TN,F04,T00,49.00,52.00,17.00
NJ,OH,F07,T04,174.00,216.00,58.00
AK,MI,F05,T11,1.00,0.00,0.00
TX,AL,F06,T03,6.00,8.00,3.00
CT,CT,F07,T03,2056.00,4014.00,62.00
AR,AR,F09,T05,248.00,10.00,0.00
CT,MD,F06,T00,32.00,16.00,2.00
NJ,VA,F06,T05,18.00,36.00,5.00
VA,SC,F06,T03,49.00,68.00,12.00
MT,IL,F06,T03,4.00,14.00,10.00
IA,NY,F07,T04,54.00,46.00,26.00
SD,IA,F04,T00,162.00,1190.00,74.00
NY,IL,F07,T04,386.00,570.00,196.00
OH,NE,F04,T00,8.00,14.00,6.00
WI,WI,F04,T05,776.00,3592.00,75.00
IL,MN,F06,T05,49.00,58.00,14.00
MN,NH,F04,T00,11.00,120.00,97.00
PA,MO,F09,T00,10.00,0.00,0.00
TN,IL,F06,T05,13.00,24.00,6.00
NM,WI,F07,T03,187.00,120.00,85.00
TX,AR,F07,T05,90.00,190.00,27.00
AK,AK,F03,T00,71.00,96.00,8.00
OH,NC,F02,T06,185.00,2578.00,920.00
WI,IL,F07,T03,2460.00,3052.00,258.00
SD,KY,F07,T00,15.00,6.00,3.00
AZ,CO,F03,T00,11.00,24.00,13.00
IL,CA,F05,T04,488.00,162.00,166.00
LA,MS,F06,T04,33.00,42.00,5.00
WI,CT,F06,T03,4.00,8.00,4.00
MD,VA,F05,T00,363.00,158.00,7.00
MD,WI,F07,T03,53.00,44.00,20.00
MI,GA,F06,T03,239.00,302.00,122.00
OH,MN,F06,T00,61.00,52.00,19.00
AL,GA,F09,T03,136.00,28.00,3.00
OH,IA,F02,T04,4.00,30.00,6.00
MT,ID,F01,T00,121.00,254.00,91.00
VA,TX,F05,T03,39.00,12.00,9.00
GA,SC,F09,T03,131.00,6.00,0.00
KS,SC,F05,T03,67.00,52.00,37.00
AK,WA,F05,T04,85.00,26.00,9.00
MA,IL,F05,T00,202.00,64.00,34.00
WV,LA,F09,T03,1.00,0.00,0.00
NC,FL,F06,T00,149.00,236.00,75.00
AR,AL,F04,T00,12.00,114.00,28.00
IA,PA,F07,T00,404.00,1310.00,683.00
IN,IL,F05,T03,308.00,234.00,22.00
ID,OH,F07,T04,58.00,56.00,53.00
OR,CA,F05,T03,258.00,126.00,42.00
IN,NY,F05,T04,56.00,40.00,14.00
GA,ME,F05,T03,44.00,40.00,23.00
MS,LA,F02,T00,294.00,3774.00,975.00
PA,GA,F06,T00,352.00,484.00,191.00
CA,IN,F03,T04,84.00,102.00,113.00
SC,VA,F05,T00,45.00,40.00,8.00
OK,IL,F05,T00,57.00,38.00,13.00
TX,TX,F05,T05,8945.00,6984.00,428.00
ID,MT,F03,T00,7.00,20.00,6.00
TX,SC,F05,T03,152.00,54.00,32.00
RI,MN,F05,T00,6.00,2.00,1.00
OH,NE,F04,T05,8.00,14.00,6.00
CO,NM,F06,T00,28.00,54.00,11.00
FL,FL,F03,T04,1002.00,1814.00,101.00
KY,CO,F04,T04,2.00,2.00,1.00
RI,TX,F05,T03,18.00,4.00,3.00
IL,TX,F05,T04,317.00,164.00,92.00
IA,TN,F06,T03,133.00,210.00,74.00
OK,OK,F06,T05,96.00,194.00,8.00
MN,LA,F03,T07,143.00,1206.00,1026.00
VA,MS,F06,T04,20.00,12.00,5.00
VA,MA,F03,T04,6.00,14.00,4.00
TX,WA,F07,T04,117.00,114.00,129.00
MI,MI,F06,T04,164.00,260.00,8.00
NY,NJ,F05,T05,1705.00,1066.00,22.00
OH,UT,F05,T04,14.00,8.00,6.00
KY,MD,F08,T04,61.00,48.00,15.00
MO,OR,F07,T04,55.00,66.00,70.00
CO,MO,F03,T00,2.00,14.00,6.00
OH,CA,F06,T06,16.00,22.00,28.00
TX,CA,F07,T03,791.00,830.00,660.00
MN,KY,F07,T04,72.00,122.00,48.00
MT,ID,F05,T00,2.00,0.00,0.00
MO,GA,F03,T03,5.00,4.00,2.00
NY,OK,F06,T04,19.00,28.00,19.00
OH,MS,F06,T14,0.00,0.00,0.00
TX,OH,F05,T03,258.00,186.00,109.00
IA,LA,F02,T08,357.00,5334.00,3860.00
MD,OR,F04,T03,0.00,0.00,0.00
WI,NJ,F05,T00,23.00,14.00,7.00
IL,NV,F06,T04,3.00,4.00,3.00
PA,OH,F04,T04,38.00,100.00,16.00
IL,CO,F07,T04,37.00,48.00,24.00
MO,MI,F01,T05,1.00,0.00,0.00
NC,FL,F03,T04,65.00,212.00,73.00
KY,KY,F07,T05,1447.00,2732.00,71.00
AL,CA,F05,T00,90.00,100.00,108.00
MN,NJ,F07,T03,79.00,98.00,61.00
DE,PA,F05,T03,166.00,238.00,22.00
OK,FL,F06,T00,11.00,28.00,19.00
NC,WI,F05,T00,89.00,68.00,35.00
TX,IL,F05,T03,361.00,182.00,90.00
VA,NC,F03,T03,367.00,1294.00,112.00
NY,NY,F04,T03,1137.00,4958.00,149.00
IA,FL,F07,T00,97.00,76.00,58.00
MS,MA,F06,T03,21.00,34.00,25.00
MI,PA,F05,T00,360.00,186.00,51.00
FL,MI,F01,T14,1.00,0.00,0.00
ND,NM,F04,T06,29.00,578.00,463.00
NY,TN,F07,T00,4.00,6.00,3.00
MS,VT,F05,T03,8.00,8.00,6.00
NJ,WA,F07,T04,101.00,42.00,61.00
MI,WI,F07,T00,281.00,576.00,102.00
NY,OH,F05,T00,12.00,8.00,1.00
IL,AL,F03,T00,68.00,512.00,193.00
NY,CO,F06,T04,20.00,14.00,13.00
PA,MI,F06,T00,142.00,112.00,32.00
RI,NY,F05,T04,62.00,24.00,2.00
RI,MD,F05,T00,2.00,0.00,0.00
GA,NJ,F05,T00,146.00,96.00,40.00
SD,IL,F08,T06,44.00,170.00,56.00
IN,MI,F05,T00,270.00,174.00,23.00
MI,NY,F07,T04,159.00,386.00,108.00
PA,PA,F07,T03,10432.00,20944.00,630.00
KY,CT,F06,T04,2.00,2.00,1.00
TN,MO,F06,T03,110.00,136.00,23.00
AL,WA,F09,T14,1.00,0.00,0.00
LA,IL,F07,T00,44.00,96.00,47.00
GA,MO,F07,T03,74.00,102.00,38.00
WI,TN,F07,T04,160.00,170.00,68.00
FL,WI,F05,T03,56.00,26.00,16.00
MD,DC,F05,T03,111.00,62.00,1.00
VT,CA,F07,T03,44.00,28.00,43.00
TX,IL,F05,T04,361.00,182.00,90.00
ID,WA,F02,T00,2.00,30.00,5.00
WA,ID,F04,T03,3.00,18.00,6.00
RI,DE,F05,T03,1.00,2.00,0.00
UT,UT,F06,T00,516.00,1012.00,22.00
AK,AK,F03,T03,68.00,82.00,7.00
NC,MD,F03,T04,28.00,56.00,11.00
IA,IA,F07,T04,1546.00,7184.00,214.00
IL,IA,F04,T00,246.00,1046.00,105.00
MO,AR,F07,T03,311.00,1690.00,366.00
AL,TX,F05,T03,151.00,156.00,59.00
MI,IN,F09,T05,46.00,2.00,0.00
KY,PA,F04,T00,4.00,8.00,2.00
IL,GA,F06,T05,109.00,266.00,81.00
IN,MN,F04,T00,74.00,84.00,25.00
AL,KY,F09,T00,8.00,0.00,0.00
IA,SD,F02,T04,19.00,306.00,56.00
CA,OR,F04,T00,65.00,110.00,33.00
MN,WI,F08,T03,94.00,264.00,41.00
TN,TN,F06,T05,1046.00,1802.00,67.00
MI,AL,F05,T04,34.00,18.00,7.00
IL,GA,F07,T00,723.00,776.00,277.00
MI,MD,F05,T04,100.00,42.00,12.00
MO,OK,F04,T04,50.00,258.00,40.00
NV,MD,F07,T00,10.00,20.00,28.00
NY,KY,F09,T00,1.00,0.00,0.00
UT,GA,F06,T03,33.00,32.00,30.00
NH,NC,F07,T04,21.00,10.00,5.00
IN,NJ,F05,T00,50.00,34.00,12.00
OH,MI,F05,T05,61.00,52.00,6.00
MO,NC,F06,T03,17.00,32.00,17.00
MI,AR,F07,T00,158.00,236.00,101.00
IA,UT,F07,T04,80.00,86.00,48.00
KS,TX,F07,T00,351.00,1120.00,356.00
ID,NE,F05,T03,36.00,24.00,15.00
KY,TX,F07,T04,104.00,124.00,56.00
OH,WV,F02,T05,0.00,6.00,0.00
VT,PA,F07,T03,197.00,206.00,49.00
NY,MA,F05,T00,271.00,124.00,14.00
TX,NJ,F07,T03,90.00,158.00,134.00
MI,NJ,F07,T00,2.00,0.00,0.00
MN,TX,F07,T06,105.00,842.00,578.00
IN,IN,F03,T04,735.00,3140.00,60.00
SD,PA,F07,T03,48.00,20.00,14.00
CT,OR,F06,T04,0.00,0.00,0.00
FL,OK,F03,T03,1.00,2.00,1.00
TN,NC,F03,T00,58.00,116.00,35.00
NC,VA,F05,T04,459.00,526.00,58.00
SC,TN,F06,T00,2.00,2.00,0.00
KY,SD,F08,T04,8.00,4.00,3.00
CA,NY,F03,T04,736.00,654.00,931.00
FL,WI,F05,T04,53.00,24.00,15.00
VA,MA,F03,T00,6.00,14.00,4.00
OR,OH,F07,T00,321.00,384.00,465.00
SD,NM,F04,T06,2.00,26.00,17.00
WI,MN,F07,T04,907.00,1084.00,123.00
MN,WY,F08,T00,0.00,0.00,0.00
OR,UT,F07,T03,213.00,276.00,86.00
CT,IA,F06,T00,2.00,2.00,1.00
ME,IN,F05,T00,2.00,0.00,0.00
HI,VA,F07,T00,0.00,0.00,0.00
CO,TX,F05,T04,286.00,180.00,107.00
FL,WV,F01,T00,1.00,0.00,0.00
NY,VA,F07,T04,187.00,330.00,76.00
MN,NM,F05,T00,5.00,4.00,3.00
WI,SD,F08,T04,17.00,62.00,23.00
IN,KY,F04,T03,101.00,762.00,84.00
SC,SC,F07,T00,1259.00,2866.00,90.00
WY,UT,F03,T04,8.00,32.00,8.00
TN,NY,F06,T03,106.00,132.00,58.00
IN,IN,F06,T00,968.00,1512.00,54.00
VA,UT,F05,T04,7.00,2.00,2.00
FL,MO,F05,T04,58.00,22.00,15.00
SD,SD,F08,T03,297.00,504.00,14.00
MI,PA,F06,T00,412.00,612.00,196.00
NJ,NJ,F03,T03,1340.00,1836.00,45.00
IL,TX,F09,T03,7.00,0.00,0.00
OH,IL,F02,T06,102.00,1656.00,381.00
IA,OK,F05,T00,202.00,144.00,44.00
MD,IN,F06,T04,34.00,28.00,7.00
MA,IA,F05,T03,29.00,12.00,7.00
WA,MN,F05,T04,91.00,38.00,31.00
PA,SC,F06,T04,36.00,32.00,9.00
IL,NE,F07,T14,0.00,0.00,0.00
NY,MN,F05,T04,56.00,20.00,12.00
OH,OH,F02,T03,1034.00,13872.00,275.00
IL,CO,F06,T03,39.00,44.00,22.00
CA,ND,F08,T00,7.00,6.00,6.00
DE,AL,F07,T04,13.00,22.00,10.00
ME,WI,F05,T00,2.00,2.00,1.00
MO,NJ,F01,T05,6.00,0.00,0.00
NH,FL,F07,T00,41.00,24.00,18.00
CA,LA,F08,T00,28.00,10.00,12.00
AL,NC,F05,T00,104.00,80.00,21.00
AL,TN,F07,T05,126.00,134.00,15.00
IA,KS,F04,T03,78.00,282.00,54.00
ID,CO,F07,T06,84.00,274.00,99.00
CA,LA,F08,T04,28.00,10.00,12.00
NY,FL,F06,T04,141.00,148.00,88.00
ME,TX,F06,T03,3.00,4.00,4.00
IL,NJ,F07,T04,225.00,342.00,137.00
KY,NC,F07,T04,42.00,42.00,10.00
LA,LA,F02,T05,3218.00,41798.00,155.00
KY,OK,F07,T00,71.00,62.00,22.00
TN,OH,F04,T03,15.00,62.00,13.00
NY,MN,F05,T00,56.00,20.00,12.00
VA,NC,F04,T03,87.00,688.00,47.00
NY,CO,F06,T00,20.00,14.00,13.00
MS,LA,F07,T03,47.00,310.00,29.00
TX,MO,F07,T03,228.00,444.00,163.00
OR,ME,F07,T04,6.00,6.00,10.00
IA,OK,F05,T04,169.00,110.00,34.00
VT,IA,F07,T00,4.00,6.00,5.00
MS,IN,F05,T03,17.00,8.00,3.00
AR,AL,F05,T04,235.00,156.00,52.00
VA,FL,F05,T00,183.00,198.00,80.00
GA,AL,F06,T00,351.00,634.00,61.00
IN,NV,F06,T03,15.00,18.00,18.00
IL,NJ,F06,T00,95.00,128.00,55.00
CT,KY,F07,T00,3.00,2.00,1.00
NM,MI,F06,T00,21.00,28.00,22.00
PA,NC,F07,T00,434.00,856.00,211.00
CO,IL,F03,T00,14.00,38.00,20.00
IL,AR,F07,T03,349.00,438.00,128.00
WI,PA,F05,T03,287.00,188.00,79.00
AZ,CO,F03,T03,11.00,24.00,13.00
CA,CO,F05,T03,255.00,160.00,87.00
KY,TX,F07,T05,14.00,18.00,8.00
CT,IA,F06,T04,2.00,2.00,1.00
IA,NC,F05,T03,63.00,42.00,22.00
NJ,IN,F07,T14,0.00,0.00,0.00
LA,FL,F07,T03,112.00,142.00,52.00
WI,PA,F07,T05,63.00,46.00,19.00
DE,NV,F05,T00,1.00,0.00,1.00
MO,WI,F05,T03,32.00,30.00,8.00
MN,SD,F07,T00,73.00,252.00,25.00
NC,NC,F09,T05,20584.00,2766.00,20.00
PA,IA,F07,T04,48.00,76.00,32.00
MS,MS,F08,T05,557.00,1052.00,15.00
NJ,AL,F04,T03,15.00,8.00,4.00
CO,NV,F08,T00,120.00,292.00,121.00
FL,VA,F09,T00,35.00,2.00,1.00
AZ,CA,F03,T04,227.00,494.00,153.00
UT,GA,F06,T00,33.00,32.00,30.00
CA,UT,F06,T04,180.00,342.00,123.00
OH,CA,F07,T03,550.00,526.00,606.00
OK,TX,F07,T00,242.00,306.00,55.00
MA,OH,F05,T00,117.00,26.00,9.00
TX,TX,F05,T04,5359.00,3706.00,532.00
IA,MI,F05,T04,264.00,192.00,62.00
WV,GA,F05,T04,39.00,26.00,7.00
WI,ID,F07,T04,123.00,120.00,94.00
NY,CA,F06,T04,165.00,120.00,165.00
MO,MT,F07,T03,5.00,10.00,6.00
NE,MN,F06,T03,155.00,226.00,43.00
MI,AR,F07,T04,158.00,236.00,101.00
NC,CT,F05,T04,15.00,18.00,6.00
CA,MT,F03,T03,85.00,120.00,89.00
WA,ID,F07,T04,70.00,292.00,66.00
CA,SC,F03,T04,115.00,128.00,163.00
IL,PA,F02,T00,144.00,1254.00,444.00
NJ,NJ,F05,T05,2302.00,1336.00,23.00
IA,MT,F02,T04,3.00,16.00,11.00
TN,CO,F05,T03,16.00,12.00,7.00
MI,ND,F07,T00,8.00,18.00,9.00
TN,KY,F05,T04,36.00,54.00,6.00
IL,AR,F06,T04,92.00,118.00,35.00
NC,FL,F09,T00,482.00,32.00,9.00
NH,MA,F07,T04,57.00,44.00,2.00
NY,FL,F05,T04,129.00,42.00,25.00
SD,SD,F04,T05,264.00,2338.00,84.00
NC,CA,F08,T04,1.00,0.00,0.00
ID,TX,F05,T03,17.00,8.00,7.00
TX,IA,F07,T00,40.00,34.00,17.00
GA,IN,F06,T04,134.00,60.00,20.00
NC,MI,F09,T00,174.00,6.00,2.00
KY,TN,F09,T05,64.00,4.00,0.00
CT,NC,F06,T03,12.00,32.00,12.00
OH,NE,F06,T00,52.00,72.00,29.00
AR,CO,F07,T00,11.00,8.00,4.00
MD,DC,F07,T03,100.00,234.00,3.00
KS,OK,F08,T03,9.00,28.00,4.00
NC,VA,F08,T03,137.00,364.00,49.00
AL,NY,F05,T03,50.00,44.00,23.00
WI,OH,F07,T04,632.00,480.00,137.00
KY,CA,F08,T03,83.00,42.00,46.00
MN,NM,F05,T03,5.00,4.00,3.00
DE,ME,F05,T04,44.00,40.00,10.00
DC,DC,F05,T00,61.00,20.00,0.00
MD,NY,F05,T00,214.00,170.00,24.00
TX,NM,F08,T00,25.00,92.00,36.00
KY,NM,F07,T03,25.00,20.00,14.00
WI,IL,F09,T05,201.00,8.00,0.00
OH,OK,F06,T04,17.00,12.00,6.00
PA,WI,F09,T00,1.00,0.00,0.00
NV,FL,F05,T00,3.00,0.00,1.00
AZ,GA,F03,T04,3.00,10.00,9.00
FL,KY,F01,T14,0.00,0.00,0.00
SD,SD,F07,T00,319.00,698.00,21.00
OR,TX,F07,T06,32.00,98.00,111.00
ND,OH,F06,T00,20.00,40.00,21.00
KY,CT,F06,T00,2.00,2.00,1.00
WI,NY,F03,T04,7.00,36.00,17.00
IL,LA,F02,T08,1852.00,26460.00,16688.00
HI,CA,F03,T07,11.00,30.00,39.00
WI,TX,F03,T04,60.00,174.00,101.00
AR,OH,F05,T03,114.00,92.00,38.00
AL,MO,F05,T00,58.00,76.00,24.00
RI,NY,F05,T00,64.00,24.00,2.00
OR,MA,F03,T04,36.00,60.00,94.00
ID,CA,F07,T03,261.00,462.00,194.00
WI,UT,F07,T05,20.00,12.00,9.00
MO,VA,F06,T04,25.00,50.00,27.00
OR,OR,F03,T00,1593.00,2220.00,99.00
KY,OK,F08,T03,21.00,10.00,4.00
WY,IL,F03,T00,16.00,64.00,31.00
DC,DC,F08,T05,398.00,406.00,1.00
OH,VT,F06,T00,3.00,4.00,1.00
SC,OH,F07,T03,76.00,64.00,18.00
TN,IL,F07,T00,230.00,278.00,64.00
TX,CA,F07,T04,791.00,830.00,660.00
NV,WY,F07,T00,8.00,8.00,3.00
TX,SC,F05,T04,152.00,54.00,32.00
KS,IL,F03,T00,5.00,14.00,2.00
FL,ND,F07,T03,4.00,8.00,8.00
VT,VT,F07,T04,272.00,318.00,5.00
TX,MA,F05,T04,134.00,68.00,67.00
MS,FL,F05,T03,104.00,80.00,31.00
FL,LA,F01,T00,0.00,0.00,0.00
NY,PA,F05,T00,283.00,202.00,24.00
AR,IN,F09,T14,0.00,0.00,0.00
MA,PA,F05,T00,155.00,54.00,9.00
OK,MN,F01,T00,0.00,0.00,0.00
MN,NH,F06,T06,7.00,44.00,33.00
KY,AL,F07,T03,50.00,102.00,21.00
NC,VA,F07,T04,208.00,490.00,59.00
GA,FL,F09,T05,160.00,28.00,6.00
WI,FL,F05,T04,104.00,50.00,34.00
CT,IL,F07,T04,31.00,26.00,13.00
TX,CA,F04,T00,117.00,124.00,90.00
KS,KS,F04,T03,578.00,8002.00,314.00
VA,FL,F07,T03,218.00,402.00,183.00
MO,CT,F07,T04,5.00,2.00,1.00
AL,MN,F05,T03,11.00,10.00,6.00
KY,LA,F05,T00,35.00,42.00,15.00
LA,AL,F03,T03,21.00,56.00,9.00
OH,OH,F06,T03,2793.00,4774.00,172.00
ID,AZ,F03,T14,3.00,0.00,0.00
MO,OR,F07,T00,55.00,66.00,70.00
NH,FL,F07,T03,41.00,24.00,18.00
CO,WI,F07,T03,29.00,20.00,10.00
CT,MA,F06,T05,171.00,202.00,10.00
MA,NY,F05,T03,464.00,184.00,20.00
OK,IA,F05,T03,18.00,10.00,3.00
MD,IN,F05,T03,5.00,6.00,2.00
PA,IN,F09,T00,16.00,0.00,0.00
OH,UT,F07,T00,72.00,44.00,40.00
WA,GA,F05,T03,26.00,6.00,9.00
NJ,GA,F05,T03,7.00,8.00,4.00
MD,FL,F07,T00,69.00,70.00,35.00
KY,CO,F04,T00,2.00,2.00,1.00
IL,UT,F07,T03,120.00,86.00,60.00
GA,GA,F05,T00,4391.00,3492.00,128.00
NY,MI,F07,T00,358.00,590.00,159.00
AZ,MT,F03,T04,3.00,10.00,8.00
VA,OH,F05,T05,32.00,30.00,7.00
NE,IL,F09,T00,0.00,0.00,0.00
RI,OR,F05,T04,1.00,0.00,0.00
GA,CO,F08,T00,58.00,104.00,71.00
CA,MA,F08,T00,244.00,254.00,405.00
MN,IA,F05,T05,43.00,34.00,5.00
AK,AK,F05,T11,18.00,4.00,1.00
OH,VA,F08,T00,53.00,130.00,29.00
TX,IN,F07,T04,172.00,184.00,105.00
WI,MN,F08,T03,122.00,378.00,73.00
NJ,IA,F07,T14,1.00,0.00,0.00
OH,PA,F07,T04,1268.00,1428.00,265.00
MA,MD,F05,T03,205.00,52.00,11.00
NM,NM,F07,T04,7.00,4.00,0.00
HI,CA,F03,T14,1.00,0.00,0.00
MO,WI,F04,T04,19.00,48.00,15.00
MO,MO,F07,T05,2196.00,5108.00,134.00
MN,CO,F07,T00,65.00,46.00,20.00
PA,FL,F05,T03,81.00,30.00,16.00
TN,OH,F07,T00,273.00,426.00,114.00
KY,MO,F07,T03,77.00,102.00,21.00
ND,NC,F04,T00,2.00,10.00,7.00
VT,VT,F06,T03,54.00,56.00,1.00
FL,ND,F06,T04,0.00,0.00,0.00
AR,MN,F05,T03,28.00,20.00,9.00
OH,PA,F06,T05,141.00,180.00,21.00
KS,OK,F04,T03,90.00,1186.00,94.00
VT,MO,F07,T00,64.00,68.00,45.00
SC,SC,F03,T04,78.00,528.00,32.00
KY,SC,F09,T00,16.00,0.00,0.00
KY,KY,F05,T05,166.00,182.00,3.00
IA,NM,F04,T00,6.00,46.00,24.00
WY,SD,F07,T05,11.00,46.00,7.00
MD,CA,F07,T00,263.00,164.00,264.00
CA,ME,F03,T04,36.00,76.00,126.00
MS,WI,F05,T03,14.00,8.00,4.00
OK,LA,F06,T04,3.00,10.00,3.00
OR,AR,F07,T04,11.00,14.00,15.00
DE,ME,F05,T00,44.00,40.00,10.00
NC,MD,F08,T04,83.00,226.00,44.00
KY,AL,F09,T14,1.00,0.00,0.00
FL,FL,F05,T04,1276.00,746.00,49.00
OH,TN,F08,T03,77.00,202.00,36.00
OK,PA,F05,T03,68.00,46.00,30.00
VA,VA,F08,T00,1784.00,2974.00,56.00
GA,ID,F05,T04,32.00,26.00,28.00
MN,IL,F08,T00,106.00,372.00,91.00
AL,LA,F05,T04,108.00,158.00,33.00
PA,WV,F05,T05,29.00,30.00,2.00
OR,OK,F07,T03,34.00,36.00,33.00
MO,MO,F03,T05,746.00,3142.00,97.00
NE,TX,F07,T06,314.00,1098.00,551.00
CO,TX,F06,T05,3.00,4.00,2.00
OH,OK,F06,T00,17.00,12.00,6.00
IL,MA,F05,T04,122.00,78.00,40.00
RI,RI,F08,T03,369.00,342.00,3.00
CO,OK,F08,T04,114.00,280.00,103.00
NE,IA,F03,T00,259.00,2202.00,119.00
WI,MO,F03,T04,17.00,124.00,37.00
MA,GA,F07,T04,127.00,170.00,93.00
WA,WA,F03,T00,1968.00,6822.00,220.00
