Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
CA,PA,F07,T03,1287.00,1424.00,1827.00
ID,MD,F03,T00,17.00,96.00,114.00
MS,IA,F05,T03,6.00,4.00,2.00
VA,UT,F05,T03,14.00,4.00,4.00
OR,PA,F06,T03,8.00,8.00,10.00
WI,OK,F04,T03,58.00,120.00,52.00
NH,ME,F08,T00,23.00,64.00,4.00
WI,WI,F06,T00,638.00,1184.00,51.00
TX,MO,F08,T03,110.00,432.00,128.00
FL,AL,F08,T03,110.00,608.00,161.00
AL,AL,F06,T00,452.00,608.00,30.00
NE,WA,F05,T00,692.00,900.00,833.00
RI,RI,F06,T03,182.00,196.00,2.00
WA,HI,F05,T00,26.00,4.00,8.00
IA,AL,F02,T07,250.00,3496.00,1592.00
AR,AL,F05,T03,470.00,312.00,104.00
IN,MN,F04,T03,148.00,168.00,50.00
HI,UT,F05,T00,1.00,0.00,0.00
NY,GA,F08,T00,33.00,68.00,33.00
MD,NY,F05,T03,347.00,292.00,39.00
MI,PA,F07,T14,1.00,0.00,0.00
NC,PA,F03,T00,14.00,76.00,18.00
KS,OK,F02,T03,853.00,11386.00,489.00
LA,MN,F05,T03,68.00,64.00,40.00
WI,SC,F07,T03,83.00,50.00,26.00
OK,KY,F07,T00,15.00,10.00,4.00
TN,AL,F07,T00,414.00,988.00,109.00
CA,MN,F07,T03,598.00,848.00,822.00
WA,NV,F05,T00,37.00,8.00,5.00
WV,WV,F05,T03,104.00,74.00,2.00
KY,CA,F08,T03,165.00,80.00,90.00
TX,LA,F06,T00,77.00,118.00,19.00
FL,NC,F01,T14,1.00,0.00,0.00
NV,MO,F07,T03,44.00,40.00,34.00
IL,PA,F09,T00,1.00,0.00,0.00
PA,CA,F07,T11,5.00,0.00,1.00
OR,CA,F06,T00,126.00,136.00,60.00
OK,LA,F05,T03,132.00,122.00,40.00
AR,GA,F04,T00,5.00,114.00,38.00
OR,TN,F08,T03,0.00,0.00,0.00
TX,GA,F07,T00,462.00,656.00,297.00
WI,TN,F04,T03,30.00,40.00,16.00
MD,IN,F05,T03,10.00,12.00,4.00
PA,VA,F05,T03,238.00,178.00,22.00
CA,TN,F07,T00,344.00,774.00,866.00
NJ,CO,F07,T03,82.00,36.00,30.00
OH,WV,F02,T00,2.00,36.00,2.00
MI,OK,F06,T03,44.00,40.00,20.00
IL,GA,F05,T03,728.00,304.00,112.00
IL,TN,F01,T03,4.00,8.00,2.00
VA,VA,F04,T00,578.00,4960.00,125.00
NY,AR,F06,T03,26.00,28.00,18.00
MA,IN,F07,T00,64.00,68.00,31.00
VT,WI,F07,T03,146.00,60.00,36.00
IN,OH,F09,T03,26.00,0.00,0.00
MN,IL,F04,T00,38.00,40.00,11.00
TX,WV,F07,T00,4.00,2.00,1.00
NC,NE,F05,T00,8.00,4.00,3.00
NE,TX,F08,T00,83.00,146.00,59.00
FL,TX,F05,T00,211.00,82.00,46.00
TN,OH,F07,T06,20.00,86.00,29.00
CA,NY,F07,T00,631.00,1994.00,2979.00
ME,ME,F05,T00,442.00,180.00,5.00
NY,ID,F09,T00,1.00,0.00,0.00
NH,PA,F05,T03,30.00,24.00,4.00
CO,FL,F07,T00,18.00,6.00,6.00
SC,CA,F07,T03,168.00,34.00,42.00
OK,FL,F06,T00,11.00,28.00,19.00
NY,MO,F06,T00,12.00,18.00,9.00
AR,AL,F09,T14,1.00,0.00,0.00
IL,NC,F05,T00,99.00,32.00,13.00
GA,NC,F07,T00,368.00,790.00,145.00
AL,GA,F09,T00,136.00,28.00,3.00
GA,SC,F04,T03,507.00,1642.00,116.00
KY,CA,F07,T06,66.00,98.00,118.00
NC,KY,F09,T00,7.00,2.00,0.00
AL,FL,F09,T03,118.00,14.00,2.00
OK,OK,F05,T03,1532.00,2516.00,89.00
PA,AZ,F09,T00,0.00,0.00,0.00
NC,ME,F09,T00,1.00,0.00,0.00
OR,IN,F06,T03,28.00,12.00,16.00
MO,MD,F01,T00,1.00,0.00,0.00
VA,OH,F06,T00,65.00,94.00,23.00
CA,IN,F07,T03,432.00,728.00,794.00
TN,FL,F08,T00,111.00,28.00,11.00
MO,MO,F03,T03,2319.00,9232.00,431.00
NE,CA,F04,T00,207.00,830.00,662.00
TX,MO,F05,T03,628.00,364.00,136.00
DE,CA,F07,T00,23.00,32.00,45.00
ND,ND,F07,T00,317.00,778.00,36.00
IN,GA,F04,T06,244.00,1922.00,658.00
MA,IA,F05,T00,35.00,12.00,7.00
AR,SC,F05,T03,232.00,122.00,53.00
KS,TX,F06,T06,40.00,270.00,107.00
TN,FL,F05,T03,117.00,84.00,29.00
MD,MD,F05,T03,1531.00,718.00,13.00
IL,MA,F07,T03,180.00,204.00,104.00
OK,KS,F05,T00,327.00,256.00,28.00
SD,MI,F05,T03,14.00,4.00,2.00
WA,MI,F03,T03,36.00,56.00,66.00
MT,MO,F06,T00,7.00,26.00,17.00
VA,IL,F06,T00,133.00,204.00,83.00
OH,MS,F04,T00,10.00,18.00,7.00
MA,FL,F05,T00,181.00,40.00,28.00
CT,ID,F06,T00,0.00,0.00,0.00
WA,AK,F06,T00,40.00,32.00,30.00
NE,OK,F05,T03,90.00,76.00,22.00
IL,CA,F06,T06,13.00,12.00,14.00
NC,MD,F07,T03,147.00,280.00,59.00
TN,KY,F07,T00,508.00,1486.00,131.00
CT,CO,F07,T03,4.00,4.00,2.00
AL,MS,F03,T06,26.00,214.00,32.00
VA,IN,F05,T03,38.00,46.00,15.00
AK,OR,F08,T00,6.00,10.00,2.00
FL,IL,F06,T03,6.00,4.00,2.00
SD,SD,F02,T03,1803.00,26438.00,562.00
IL,ND,F07,T03,38.00,44.00,14.00
AL,MO,F04,T03,10.00,28.00,12.00
CA,TX,F08,T00,984.00,1112.00,973.00
NC,MD,F03,T00,28.00,56.00,11.00
ND,PA,F04,T00,16.00,50.00,32.00
MO,IA,F07,T03,53.00,214.00,27.00
ME,NY,F07,T03,574.00,5036.00,972.00
WI,TN,F03,T00,32.00,178.00,69.00
MO,TX,F05,T03,386.00,472.00,161.00
AR,PA,F05,T03,403.00,312.00,180.00
IN,IL,F09,T03,69.00,2.00,0.00
PA,KS,F04,T00,5.00,26.00,12.00
AZ,AZ,F04,T00,1218.00,2206.00,76.00
WI,PA,F07,T00,1097.00,786.00,360.00
ND,TX,F07,T00,217.00,766.00,585.00
DE,MN,F05,T03,8.00,48.00,30.00
NY,WA,F07,T00,48.00,48.00,64.00
OR,ID,F07,T00,89.00,158.00,39.00
MO,OR,F07,T03,110.00,132.00,140.00
OH,KY,F05,T00,86.00,76.00,6.00
CO,NM,F06,T00,28.00,54.00,11.00
PA,KY,F03,T00,4.00,8.00,3.00
FL,MA,F06,T00,2.00,2.00,1.00
ID,IN,F03,T00,33.00,98.00,86.00
NC,MI,F09,T00,174.00,6.00,2.00
TN,OH,F05,T03,82.00,98.00,20.00
CA,WI,F06,T03,2.00,0.00,0.00
OR,PA,F07,T03,132.00,136.00,178.00
PA,AZ,F05,T03,0.00,0.00,0.00
MT,MN,F07,T03,18.00,72.00,24.00
CA,IN,F06,T00,32.00,26.00,28.00
MO,MO,F07,T00,4341.00,8466.00,252.00
MO,IL,F04,T03,171.00,574.00,81.00
MD,MD,F08,T00,1669.00,1452.00,15.00
TN,TN,F03,T03,1597.00,2876.00,45.00
KY,IN,F05,T00,210.00,236.00,17.00
IA,IL,F07,T06,225.00,916.00,156.00
NC,ME,F03,T03,24.00,28.00,14.00
PA,MA,F06,T03,184.00,166.00,31.00
VA,SC,F07,T03,193.00,384.00,55.00
AL,IN,F05,T00,18.00,18.00,5.00
AL,PA,F05,T03,158.00,88.00,36.00
KY,ID,F08,T03,18.00,12.00,12.00
NC,PA,F05,T03,1018.00,1078.00,248.00
VT,MA,F04,T03,7.00,28.00,3.00
KY,MO,F06,T03,102.00,140.00,36.00
NV,NV,F03,T03,576.00,920.00,18.00
IA,IA,F04,T03,8640.00,65796.00,1914.00
NH,PA,F05,T00,15.00,12.00,2.00
OR,FL,F07,T00,56.00,76.00,114.00
SD,NE,F06,T00,9.00,26.00,2.00
NE,NC,F05,T00,110.00,78.00,50.00
WV,WV,F09,T14,0.00,0.00,0.00
ID,IL,F02,T00,2.00,24.00,18.00
AK,OR,F08,T03,12.00,20.00,4.00
TX,MS,F08,T03,350.00,880.00,200.00
NJ,NY,F02,T00,7.00,16.00,0.00
OH,NY,F04,T03,128.00,222.00,45.00
GA,SC,F04,T00,308.00,924.00,70.00
ND,WA,F07,T00,47.00,220.00,171.00
WA,PA,F07,T03,216.00,300.00,384.00
FL,GA,F05,T03,603.00,428.00,81.00
AR,AR,F05,T03,8853.00,8092.00,315.00
LA,MS,F07,T00,278.00,722.00,52.00
MT,WY,F04,T03,5.00,28.00,2.00
FL,AL,F01,T14,1.00,0.00,0.00
NJ,VT,F07,T03,51.00,64.00,11.00
MO,IA,F07,T14,2.00,0.00,0.00
NE,GA,F06,T03,348.00,412.00,204.00
VA,MD,F05,T00,282.00,188.00,15.00
KY,IA,F08,T00,18.00,14.00,4.00
MT,WA,F06,T03,17.00,66.00,21.00
TX,NV,F06,T00,5.00,18.00,8.00
HI,HI,F05,T11,15.00,4.00,0.00
NJ,NJ,F09,T03,2142.00,156.00,2.00
NY,OK,F08,T00,9.00,20.00,13.00
DE,IL,F05,T03,86.00,72.00,30.00
SD,IL,F08,T06,44.00,170.00,56.00
PA,CA,F06,T00,280.00,364.00,496.00
TN,IN,F06,T03,193.00,194.00,44.00
NJ,NC,F06,T03,51.00,66.00,15.00
VA,KY,F07,T03,499.00,640.00,83.00
LA,TX,F05,T03,908.00,736.00,132.00
MT,ID,F05,T00,2.00,0.00,0.00
MN,TX,F07,T03,516.00,452.00,252.00
NC,OK,F07,T03,60.00,108.00,62.00
IA,MN,F04,T00,617.00,3504.00,401.00
TX,NJ,F07,T00,90.00,158.00,134.00
MI,WA,F06,T00,48.00,36.00,40.00
IN,CO,F04,T03,74.00,84.00,46.00
WI,PA,F04,T03,288.00,420.00,182.00
OR,UT,F06,T03,10.00,12.00,4.00
CO,MN,F05,T03,48.00,8.00,4.00
MO,CA,F07,T03,244.00,362.00,325.00
IN,GA,F05,T00,144.00,116.00,37.00
AR,AL,F05,T00,235.00,156.00,52.00
CA,NV,F07,T03,1676.00,4160.00,778.00
LA,TN,F07,T03,22.00,78.00,19.00
OR,IN,F07,T00,82.00,106.00,121.00
IL,TX,F09,T00,7.00,0.00,0.00
WI,FL,F03,T03,63.00,560.00,415.00
NJ,WI,F04,T00,10.00,4.00,2.00
MO,OK,F04,T00,96.00,502.00,61.00
CT,NJ,F07,T03,131.00,84.00,5.00
IL,TN,F02,T00,209.00,2592.00,704.00
WA,WA,F09,T00,151.00,6.00,0.00
MN,CA,F02,T06,54.00,778.00,817.00
OK,IA,F07,T00,26.00,54.00,18.00
MI,CO,F03,T03,12.00,8.00,4.00
FL,MN,F05,T00,25.00,6.00,6.00
MD,OK,F04,T00,3.00,4.00,3.00
TX,IL,F07,T03,488.00,668.00,392.00
VA,NC,F03,T00,409.00,1620.00,150.00
MO,CT,F06,T03,10.00,16.00,10.00
ID,MN,F07,T03,36.00,24.00,18.00
MI,WA,F07,T03,166.00,180.00,202.00
KS,KS,F04,T00,582.00,8280.00,333.00
AL,NC,F03,T03,35.00,90.00,21.00
MT,IN,F07,T00,9.00,36.00,22.00
OR,AZ,F03,T00,14.00,22.00,15.00
MO,NC,F03,T00,1.00,2.00,0.00
CA,HI,F06,T00,56.00,178.00,228.00
IA,IL,F01,T00,26.00,88.00,17.00
IL,MO,F07,T00,4.00,0.00,0.00
CA,VA,F07,T03,189.00,188.00,257.00
VT,CA,F07,T03,88.00,56.00,86.00
NC,CA,F07,T00,43.00,66.00,86.00
MO,NC,F06,T00,17.00,32.00,17.00
KY,ME,F07,T00,15.00,26.00,14.00
PA,VA,F03,T03,70.00,96.00,9.00
VA,NC,F05,T00,259.00,246.00,29.00
TN,LA,F07,T03,291.00,466.00,114.00
NE,FL,F05,T03,610.00,304.00,238.00
PA,GA,F06,T00,352.00,484.00,191.00
NJ,SC,F07,T03,57.00,42.00,13.00
GA,ND,F05,T03,4.00,0.00,2.00
PA,IL,F05,T03,68.00,32.00,11.00
MD,GA,F05,T00,19.00,16.00,5.00
TN,NY,F07,T00,107.00,132.00,58.00
AR,DE,F09,T00,1.00,0.00,0.00
MA,AZ,F07,T00,1.00,0.00,0.00
NC,OK,F07,T00,30.00,54.00,31.00
IA,KS,F08,T00,116.00,424.00,158.00
IL,OR,F09,T03,12.00,0.00,0.00
OH,OR,F06,T03,72.00,60.00,74.00
OH,AL,F06,T00,49.00,56.00,17.00
TX,MA,F05,T03,268.00,136.00,134.00
NC,MO,F05,T03,220.00,184.00,88.00
OH,IN,F08,T03,495.00,1304.00,132.00
WI,IN,F04,T00,58.00,92.00,16.00
UT,WA,F07,T03,200.00,172.00,74.00
KS,LA,F06,T00,27.00,38.00,15.00
ID,AZ,F07,T00,31.00,112.00,61.00
WI,SD,F07,T00,38.00,24.00,7.00
GA,NY,F05,T03,281.00,226.00,110.00
CA,NV,F04,T03,111.00,422.00,86.00
CO,CA,F06,T03,73.00,102.00,62.00
VT,NE,F07,T03,20.00,28.00,20.00
NJ,IN,F07,T03,178.00,128.00,45.00
FL,KS,F06,T03,4.00,0.00,2.00
IN,IL,F02,T00,203.00,2650.00,202.00
AL,FL,F07,T03,813.00,1692.00,254.00
PA,PA,F04,T03,2035.00,11808.00,295.00
TX,KY,F05,T03,234.00,176.00,78.00
KY,SC,F08,T00,58.00,50.00,13.00
IL,MN,F05,T03,773.00,720.00,154.00
TN,OH,F06,T00,209.00,268.00,74.00
IL,PA,F06,T00,498.00,734.00,263.00
MS,NC,F05,T03,74.00,72.00,27.00
LA,LA,F05,T03,1488.00,1016.00,37.00
MO,PA,F07,T03,508.00,1120.00,511.00
MO,OR,F06,T00,9.00,24.00,24.00
NJ,IL,F06,T00,53.00,44.00,18.00
ME,MA,F07,T03,326.00,2520.00,257.00
NV,UT,F06,T03,82.00,120.00,22.00
CA,TX,F07,T00,2399.00,3224.00,2668.00
CO,IA,F07,T00,23.00,52.00,18.00
LA,IL,F03,T00,51.00,166.00,78.00
ND,HI,F07,T14,0.00,0.00,0.00
KS,PA,F05,T00,222.00,110.00,78.00
FL,CA,F09,T03,150.00,8.00,12.00
OH,NJ,F04,T00,55.00,42.00,11.00
MN,ND,F05,T00,102.00,76.00,12.00
FL,IA,F05,T03,8.00,0.00,2.00
MO,MN,F07,T00,207.00,500.00,119.00
KY,OH,F06,T03,183.00,172.00,15.00
OK,OK,F07,T03,2657.00,7352.00,143.00
MA,NY,F03,T03,96.00,122.00,13.00
FL,NC,F07,T03,578.00,1262.00,428.00
NY,OK,F08,T03,18.00,40.00,26.00
NC,NJ,F07,T03,215.00,300.00,80.00
VA,NC,F09,T14,3.00,0.00,0.00
VA,VA,F08,T00,1784.00,2974.00,56.00
NM,MI,F06,T03,21.00,28.00,22.00
IN,TX,F07,T03,296.00,564.00,276.00
FL,LA,F07,T00,29.00,102.00,33.00
GA,KY,F07,T00,124.00,162.00,37.00
MN,IA,F04,T00,284.00,1868.00,165.00
NY,MA,F06,T00,636.00,738.00,76.00
LA,KS,F06,T03,2.00,0.00,0.00
MN,ND,F04,T00,93.00,1054.00,198.00
OH,KY,F06,T03,842.00,1032.00,74.00
NV,KS,F04,T00,9.00,354.00,226.00
OK,NJ,F07,T03,6.00,8.00,6.00
TN,SC,F07,T00,176.00,506.00,85.00
WI,GA,F05,T03,332.00,234.00,109.00
MN,NH,F06,T00,10.00,52.00,39.00
OH,CT,F04,T03,74.00,96.00,36.00
VA,IN,F05,T00,20.00,24.00,8.00
WI,IN,F04,T03,112.00,180.00,31.00
SD,TN,F06,T00,3.00,4.00,2.00
MI,UT,F07,T00,15.00,12.00,10.00
OH,FL,F06,T00,127.00,136.00,70.00
ND,CT,F02,T03,4.00,12.00,10.00
NY,TN,F06,T03,134.00,118.00,49.00
PA,AR,F05,T00,140.00,134.00,77.00
ME,NJ,F07,T03,470.00,3800.00,767.00
VA,CA,F07,T00,198.00,152.00,197.00
KS,NE,F04,T03,44.00,276.00,56.00
AL,MS,F06,T03,164.00,492.00,53.00
WA,MN,F05,T00,91.00,38.00,31.00
MO,TX,F05,T00,202.00,250.00,85.00
ND,IL,F07,T03,72.00,202.00,70.00
MD,TN,F07,T00,73.00,154.00,53.00
FL,MD,F03,T00,187.00,198.00,100.00
KY,TX,F07,T03,236.00,284.00,128.00
OH,IL,F04,T03,287.00,440.00,81.00
RI,OR,F05,T03,2.00,0.00,0.00
CO,UT,F04,T03,66.00,202.00,63.00
IA,LA,F06,T00,31.00,140.00,77.00
WI,NC,F06,T03,30.00,40.00,20.00
TN,TX,F09,T00,224.00,16.00,6.00
IN,OH,F07,T14,5.00,0.00,0.00
NM,GA,F03,T00,8.00,2.00,2.00
IL,IL,F03,T00,4308.00,17250.00,420.00
HI,AR,F03,T11,0.00,0.00,0.00
KS,OH,F04,T03,33.00,36.00,13.00
IL,VA,F03,T03,48.00,52.00,20.00
OR,OR,F06,T00,869.00,1830.00,39.00
KY,LA,F05,T00,35.00,42.00,15.00
AL,FL,F07,T00,407.00,846.00,127.00
OH,NV,F06,T03,44.00,40.00,46.00
CA,MO,F03,T03,96.00,116.00,112.00
TX,TX,F03,T03,8038.00,17960.00,958.00
IA,MN,F05,T03,564.00,360.00,45.00
TN,TN,F08,T03,2764.00,2880.00,42.00
NC,MA,F09,T03,796.00,24.00,8.00
VA,WV,F07,T03,1825.00,3140.00,246.00
SD,TX,F08,T00,9.00,54.00,32.00
IN,NV,F06,T03,30.00,36.00,36.00
NM,NM,F07,T00,897.00,1790.00,50.00
KY,CT,F06,T00,2.00,2.00,1.00
VT,VT,F03,T03,131.00,112.00,2.00
NJ,NC,F07,T00,142.00,128.00,36.00
MD,TN,F05,T03,42.00,48.00,18.00
MS,NY,F05,T03,104.00,64.00,40.00
OK,KS,F02,T00,92.00,808.00,61.00
ND,WA,F03,T00,32.00,256.00,170.00
OR,NJ,F07,T03,134.00,168.00,242.00
CA,HI,F07,T00,501.00,1324.00,1741.00
MO,IA,F05,T00,214.00,124.00,22.00
WA,NH,F03,T00,5.00,6.00,11.00
SC,MA,F06,T00,21.00,40.00,19.00
FL,IL,F07,T06,25.00,488.00,309.00
WI,MS,F07,T03,94.00,48.00,20.00
IA,MT,F02,T00,3.00,16.00,11.00
NJ,VA,F04,T03,11.00,20.00,4.00
NY,NJ,F06,T00,412.00,548.00,35.00
KY,AL,F04,T03,10.00,48.00,12.00
PA,MI,F04,T00,20.00,54.00,10.00
MO,MN,F05,T03,234.00,172.00,46.00
CA,AZ,F07,T03,3170.00,7140.00,1594.00
WI,MN,F04,T03,75.00,260.00,35.00
TN,IL,F06,T00,210.00,322.00,88.00
KS,CO,F08,T00,44.00,160.00,22.00
MO,MT,F07,T00,5.00,10.00,6.00
IA,WA,F05,T03,274.00,120.00,104.00
KY,MI,F08,T00,115.00,80.00,16.00
OH,UT,F07,T00,72.00,44.00,40.00
PA,NJ,F08,T03,56.00,196.00,13.00
KY,NJ,F06,T00,17.00,18.00,7.00
SD,ND,F04,T03,79.00,790.00,123.00
CA,GA,F03,T03,123.00,148.00,180.00
MO,IL,F08,T03,1122.00,2108.00,190.00
GA,MI,F05,T00,271.00,266.00,109.00
ND,MO,F07,T00,15.00,60.00,25.00
WA,KS,F05,T00,32.00,4.00,4.00
IN,IN,F06,T00,968.00,1512.00,54.00
MO,NJ,F01,T03,12.00,0.00,0.00
WA,NY,F04,T00,0.00,0.00,0.00
NY,VA,F08,T03,143.00,262.00,65.00
NE,MO,F07,T00,153.00,208.00,37.00
MI,PA,F07,T03,153.00,408.00,100.00
TX,TX,F05,T03,28609.00,21380.00,1920.00
MN,MI,F05,T03,141.00,118.00,42.00
IL,GA,F06,T03,472.00,946.00,288.00
CA,NC,F08,T03,112.00,84.00,114.00
IA,NY,F06,T03,76.00,180.00,82.00
WI,ID,F07,T03,266.00,256.00,201.00
MS,MD,F06,T00,17.00,18.00,9.00
NH,PA,F06,T00,58.00,28.00,6.00
MI,MA,F05,T00,25.00,10.00,4.00
CA,FL,F07,T03,983.00,2312.00,2904.00
ID,MA,F03,T00,17.00,82.00,108.00
NY,IA,F07,T03,179.00,422.00,196.00
KY,IN,F07,T03,580.00,988.00,61.00
ID,WA,F03,T03,50.00,96.00,26.00
NE,KS,F03,T00,195.00,932.00,96.00
WI,GA,F04,T00,25.00,88.00,41.00
TN,AL,F07,T03,817.00,1952.00,216.00
OK,NC,F09,T03,2.00,0.00,0.00
IN,CA,F04,T03,72.00,68.00,74.00
ND,MO,F03,T03,10.00,34.00,12.00
AL,MA,F07,T00,11.00,12.00,7.00
TX,NM,F07,T00,517.00,832.00,171.00
HI,MA,F05,T11,6.00,2.00,3.00
GA,TX,F03,T00,0.00,0.00,0.00
OK,WA,F06,T03,10.00,16.00,14.00
OH,IA,F08,T00,53.00,108.00,28.00
IN,NV,F06,T00,15.00,18.00,18.00
HI,HI,F07,T11,34.00,18.00,2.00
ID,IA,F03,T00,15.00,34.00,22.00
OK,LA,F05,T00,82.00,72.00,24.00
SC,AL,F06,T03,57.00,84.00,15.00
GA,TN,F08,T03,310.00,720.00,62.00
IA,MN,F07,T03,275.00,684.00,77.00
MN,FL,F06,T03,137.00,194.00,150.00
PA,TN,F07,T00,204.00,268.00,94.00
IN,KS,F05,T03,38.00,20.00,8.00
NH,IA,F07,T00,7.00,6.00,3.00
FL,CA,F06,T03,20.00,18.00,23.00
MN,NH,F04,T03,22.00,240.00,194.00
WI,NJ,F02,T00,42.00,364.00,226.00
VA,ID,F05,T03,4.00,0.00,2.00
WI,NM,F03,T00,1.00,8.00,6.00
KY,MN,F07,T00,15.00,18.00,7.00
WI,VA,F07,T00,193.00,112.00,54.00
FL,MI,F01,T00,1.00,0.00,0.00
OH,WI,F06,T03,121.00,170.00,39.00
IL,MI,F06,T00,433.00,740.00,112.00
TX,PA,F06,T00,19.00,24.00,19.00
NJ,NJ,F07,T00,5649.00,12996.00,242.00
MN,ND,F06,T03,104.00,158.00,21.00
CA,IL,F07,T00,1127.00,1626.00,1729.00
NJ,WI,F07,T00,104.00,102.00,47.00
PA,RI,F07,T00,78.00,118.00,23.00
TN,ME,F07,T00,7.00,10.00,7.00
KS,FL,F01,T03,32.00,0.00,0.00
MN,FL,F05,T00,160.00,82.00,68.00
SD,TX,F08,T06,9.00,54.00,32.00
IL,RI,F07,T03,4.00,8.00,4.00
SD,NE,F05,T03,139.00,96.00,10.00
WV,TN,F09,T03,10.00,0.00,0.00
ID,UT,F07,T00,330.00,448.00,51.00
MD,GA,F05,T03,38.00,32.00,10.00
KS,TX,F05,T14,2.00,0.00,0.00
GA,IN,F06,T00,136.00,60.00,20.00
OR,MD,F07,T03,36.00,56.00,78.00
OH,CA,F06,T03,350.00,320.00,370.00
TX,NY,F06,T03,46.00,44.00,40.00
NY,MN,F08,T00,134.00,328.00,184.00
AK,AK,F08,T00,244.00,178.00,7.00
AZ,CA,F03,T03,456.00,996.00,307.00
WI,ID,F07,T14,1.00,0.00,0.00
KS,KY,F05,T03,266.00,156.00,68.00
IA,MI,F04,T03,169.00,334.00,68.00
NJ,MA,F06,T03,85.00,124.00,13.00
MI,TX,F05,T00,154.00,90.00,57.00
CO,IL,F08,T03,74.00,146.00,68.00
NC,FL,F09,T03,964.00,64.00,18.00
MO,GA,F06,T03,265.00,454.00,188.00
GA,FL,F08,T03,582.00,928.00,214.00
FL,GA,F03,T03,416.00,922.00,223.00
FL,NJ,F03,T03,138.00,288.00,166.00
MA,IL,F03,T03,24.00,12.00,8.00
OK,NM,F03,T03,4.00,40.00,16.00
VA,AL,F05,T03,134.00,88.00,31.00
ND,MN,F06,T03,118.00,138.00,20.00
PA,PA,F03,T00,1223.00,2390.00,55.00
ND,KS,F03,T00,20.00,116.00,49.00
CO,SC,F05,T03,38.00,24.00,21.00
AZ,AZ,F07,T03,12314.00,28368.00,508.00
RI,NJ,F05,T03,8.00,2.00,0.00
MA,NY,F07,T03,866.00,688.00,82.00
NH,ME,F07,T03,248.00,392.00,36.00
TX,AZ,F05,T03,628.00,384.00,172.00
TN,AR,F05,T03,264.00,326.00,78.00
RI,NH,F04,T00,10.00,10.00,1.00
CA,NC,F03,T03,268.00,344.00,472.00
NY,MS,F07,T03,34.00,48.00,24.00
GA,GA,F04,T03,3376.00,20900.00,719.00
MT,OR,F05,T00,6.00,4.00,1.00
CA,CO,F04,T03,48.00,44.00,24.00
MT,UT,F04,T03,1.00,4.00,1.00
NE,MO,F04,T03,147.00,294.00,49.00
CA,PA,F08,T14,0.00,0.00,0.00
AL,GA,F02,T03,6.00,84.00,10.00
VA,IL,F03,T00,7.00,12.00,6.00
MA,TX,F05,T03,172.00,76.00,68.00
NE,NY,F05,T03,474.00,284.00,176.00
OH,TN,F08,T00,77.00,202.00,36.00
NJ,IL,F07,T03,1275.00,728.00,299.00
MO,IL,F05,T03,187.00,118.00,25.00
IN,IA,F02,T00,16.00,150.00,35.00
ND,VA,F04,T00,13.00,60.00,42.00
GA,KY,F05,T03,238.00,196.00,47.00
GA,AZ,F07,T00,11.00,12.00,11.00
MN,ND,F04,T03,166.00,1796.00,358.00
WI,OR,F05,T00,12.00,8.00,8.00
MN,KY,F07,T03,144.00,244.00,96.00
MD,DC,F07,T03,201.00,468.00,5.00
IA,AL,F05,T00,118.00,120.00,59.00
CA,CA,F02,T03,645.00,3470.00,140.00
FL,TN,F09,T03,94.00,4.00,2.00
MA,TN,F07,T03,74.00,96.00,50.00
NM,IA,F07,T00,11.00,8.00,5.00
MO,MO,F03,T00,1690.00,6794.00,337.00
MA,IA,F07,T00,17.00,6.00,5.00
LA,KS,F06,T00,1.00,0.00,0.00
NJ,MA,F06,T00,85.00,124.00,13.00
IA,MI,F05,T03,700.00,536.00,168.00
IA,MO,F04,T00,300.00,2352.00,246.00
NM,NM,F08,T03,1230.00,1300.00,40.00
IN,TX,F01,T03,1294.00,1300.00,634.00
DE,NV,F05,T03,2.00,0.00,2.00
PA,TX,F07,T11,5.00,0.00,0.00
IA,LA,F07,T03,54.00,76.00,42.00
MT,MT,F08,T03,698.00,1000.00,26.00
NV,GA,F07,T00,41.00,64.00,71.00
TN,OH,F07,T03,467.00,656.00,166.00
ID,CA,F07,T06,68.00,256.00,145.00
ND,LA,F07,T00,125.00,462.00,410.00
IN,IL,F02,T06,186.00,2388.00,180.00
OH,NY,F07,T06,21.00,166.00,32.00
OR,CA,F07,T03,1849.00,2428.00,1007.00
NY,NJ,F06,T03,557.00,820.00,56.00
NE,NE,F02,T03,2784.00,36910.00,1077.00
NV,MD,F08,T00,33.00,4.00,6.00
OK,NY,F05,T00,21.00,8.00,6.00
TX,MN,F04,T00,5.00,32.00,21.00
TX,TX,F04,T03,5176.00,37366.00,1908.00
KY,MA,F06,T03,0.00,0.00,0.00
AR,UT,F05,T00,59.00,34.00,23.00
AZ,MI,F03,T00,12.00,18.00,19.00
AK,ID,F05,T00,1.00,0.00,0.00
IN,LA,F04,T00,25.00,60.00,22.00
MO,RI,F04,T03,8.00,8.00,4.00
ID,GA,F07,T03,100.00,76.00,82.00
MA,MA,F05,T03,5451.00,1814.00,29.00
OH,VA,F03,T00,13.00,14.00,3.00
TX,LA,F05,T00,500.00,284.00,54.00
NJ,NC,F04,T03,80.00,48.00,14.00
MI,IN,F04,T00,8.00,52.00,9.00
AZ,OH,F03,T03,66.00,92.00,98.00
MT,UT,F04,T00,1.00,4.00,1.00
IA,CO,F08,T06,21.00,70.00,28.00
GA,IL,F06,T03,646.00,526.00,198.00
NY,PA,F05,T03,511.00,384.00,46.00
